survey_id,parliament_id,parliament,parliament_shortcut,pollster,tasker,method,published_date,fieldwork_start,fieldwork_end,sample_size,party_id,party,party_name,pct,source
1355,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2019-07-24,2019-07-01,2019-07-11,1228,7,AfD,Alternative für Deutschland,11.5,DAWUM
1357,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2019-07-26,2019-07-22,2019-07-24,1046,7,AfD,Alternative für Deutschland,12.0,DAWUM
1358,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-07-27,2019-07-22,2019-07-26,2502,7,AfD,Alternative für Deutschland,13.0,DAWUM
1359,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-07-27,2019-07-18,2019-07-24,1520,7,AfD,Alternative für Deutschland,13.0,DAWUM
1361,0,Bundestag,Bundestag,INSA,BILD,Online,2019-07-30,2019-07-26,2019-07-29,2036,7,AfD,Alternative für Deutschland,14.5,DAWUM
1363,0,Bundestag,Bundestag,YouGov,RedaktionsNetzwerk Deutschland (RND),Online,2019-07-31,2019-07-26,2019-07-29,1594,7,AfD,Alternative für Deutschland,14.0,DAWUM
1364,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2019-08-01,2019-07-29,2019-07-31,1503,7,AfD,Alternative für Deutschland,14.0,DAWUM
1365,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-08-03,2019-07-29,2019-08-02,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1366,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-08-03,2019-07-25,2019-07-31,1419,7,AfD,Alternative für Deutschland,14.0,DAWUM
1367,0,Bundestag,Bundestag,INSA,BILD,Online,2019-08-05,2019-08-02,2019-08-05,2049,7,AfD,Alternative für Deutschland,15.0,DAWUM
1369,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-08-09,2019-08-06,2019-08-08,1307,7,AfD,Alternative für Deutschland,13.0,DAWUM
1371,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-08-10,2019-08-05,2019-08-09,2503,7,AfD,Alternative für Deutschland,13.0,DAWUM
1372,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-08-10,2019-08-01,2019-08-07,2388,7,AfD,Alternative für Deutschland,14.0,DAWUM
1373,0,Bundestag,Bundestag,INSA,BILD,Online,2019-08-12,2019-08-09,2019-08-11,2060,7,AfD,Alternative für Deutschland,14.5,DAWUM
1375,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-08-17,2019-08-12,2019-08-16,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1377,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-08-17,2019-08-08,2019-08-14,1897,7,AfD,Alternative für Deutschland,14.0,DAWUM
1378,0,Bundestag,Bundestag,INSA,BILD,Online,2019-08-20,2019-08-16,2019-08-19,2056,7,AfD,Alternative für Deutschland,14.5,DAWUM
1381,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2019-08-21,2019-08-02,2019-08-15,1262,7,AfD,Alternative für Deutschland,12.5,DAWUM
1385,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2019-08-22,2019-08-20,2019-08-21,1063,7,AfD,Alternative für Deutschland,14.0,DAWUM
1388,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-08-24,2019-08-19,2019-08-23,2504,7,AfD,Alternative für Deutschland,13.0,DAWUM
1389,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-08-24,2019-08-15,2019-08-21,1555,7,AfD,Alternative für Deutschland,14.0,DAWUM
1390,0,Bundestag,Bundestag,INSA,BILD,Online,2019-08-26,2019-08-23,2019-08-26,2058,7,AfD,Alternative für Deutschland,15.0,DAWUM
1397,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-08-31,2019-08-26,2019-08-30,2501,7,AfD,Alternative für Deutschland,12.0,DAWUM
1398,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-08-31,2019-08-22,2019-08-28,1434,7,AfD,Alternative für Deutschland,14.0,DAWUM
1400,0,Bundestag,Bundestag,INSA,BILD,Online,2019-09-02,2019-08-30,2019-09-02,2017,7,AfD,Alternative für Deutschland,15.0,DAWUM
1401,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-09-05,2019-09-02,2019-09-04,1270,7,AfD,Alternative für Deutschland,13.0,DAWUM
1402,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2019-09-05,2019-09-03,2019-09-04,1514,7,AfD,Alternative für Deutschland,15.0,DAWUM
1403,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-09-07,2019-09-02,2019-09-06,2503,7,AfD,Alternative für Deutschland,13.0,DAWUM
1404,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-09-07,2019-08-29,2019-09-04,1884,7,AfD,Alternative für Deutschland,14.0,DAWUM
1405,0,Bundestag,Bundestag,INSA,BILD,Online,2019-09-10,2019-09-06,2019-09-09,2033,7,AfD,Alternative für Deutschland,15.5,DAWUM
1407,0,Bundestag,Bundestag,YouGov,RedaktionsNetzwerk Deutschland (RND),Online,2019-09-11,2019-09-06,2019-09-10,1632,7,AfD,Alternative für Deutschland,14.0,DAWUM
1408,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2019-09-13,2019-09-06,2019-09-12,1005,7,AfD,Alternative für Deutschland,12.0,DAWUM
1409,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-09-14,2019-09-09,2019-09-13,2503,7,AfD,Alternative für Deutschland,14.0,DAWUM
1410,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-09-14,2019-09-05,2019-09-11,2835,7,AfD,Alternative für Deutschland,15.0,DAWUM
1412,0,Bundestag,Bundestag,INSA,BILD,Online,2019-09-16,2019-09-13,2019-09-16,2053,7,AfD,Alternative für Deutschland,16.0,DAWUM
1414,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2019-09-17,2019-09-01,2019-09-12,1255,7,AfD,Alternative für Deutschland,14.0,DAWUM
1416,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2019-09-19,2019-09-17,2019-09-18,1067,7,AfD,Alternative für Deutschland,14.0,DAWUM
1417,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-09-21,2019-09-16,2019-09-20,2500,7,AfD,Alternative für Deutschland,13.0,DAWUM
1418,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-09-21,2019-09-12,2019-09-18,1639,7,AfD,Alternative für Deutschland,14.0,DAWUM
1419,0,Bundestag,Bundestag,INSA,BILD,Online,2019-09-23,2019-09-20,2019-09-23,2052,7,AfD,Alternative für Deutschland,16.0,DAWUM
1425,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-09-27,2019-09-24,2019-09-26,1325,7,AfD,Alternative für Deutschland,14.0,DAWUM
1426,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-09-28,2019-09-23,2019-09-27,2505,7,AfD,Alternative für Deutschland,13.0,DAWUM
1427,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-09-28,2019-09-19,2019-09-25,1719,7,AfD,Alternative für Deutschland,15.0,DAWUM
1429,0,Bundestag,Bundestag,INSA,BILD,Online,2019-09-30,2019-09-27,2019-09-30,2058,7,AfD,Alternative für Deutschland,16.0,DAWUM
1439,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2019-10-01,2019-09-23,2019-09-30,10118,7,AfD,Alternative für Deutschland,13.1,DAWUM
1430,0,Bundestag,Bundestag,YouGov,RedaktionsNetzwerk Deutschland (RND),Online,2019-10-03,2019-09-27,2019-10-01,1573,7,AfD,Alternative für Deutschland,15.0,DAWUM
1432,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-10-05,2019-09-30,2019-10-04,2505,7,AfD,Alternative für Deutschland,13.0,DAWUM
1433,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-10-05,2019-09-26,2019-10-01,1449,7,AfD,Alternative für Deutschland,15.0,DAWUM
1434,0,Bundestag,Bundestag,INSA,BILD,Online,2019-10-08,2019-10-04,2019-10-07,2059,7,AfD,Alternative für Deutschland,16.0,DAWUM
1436,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2019-10-08,2019-10-01,2019-10-07,1002,7,AfD,Alternative für Deutschland,15.0,DAWUM
1437,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2019-10-10,2019-10-07,2019-10-09,1504,7,AfD,Alternative für Deutschland,14.0,DAWUM
1438,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-10-12,2019-10-07,2019-10-11,2500,7,AfD,Alternative für Deutschland,12.0,DAWUM
1440,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-10-12,2019-10-02,2019-10-09,1916,7,AfD,Alternative für Deutschland,15.0,DAWUM
1441,0,Bundestag,Bundestag,INSA,BILD,Online,2019-10-15,2019-10-11,2019-10-14,2052,7,AfD,Alternative für Deutschland,15.0,DAWUM
1446,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2019-10-16,2019-09-27,2019-10-10,1238,7,AfD,Alternative für Deutschland,13.0,DAWUM
1444,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2019-10-17,2019-10-14,2019-10-16,1062,7,AfD,Alternative für Deutschland,14.0,DAWUM
1445,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-10-18,2019-10-15,2019-10-17,1226,7,AfD,Alternative für Deutschland,13.0,DAWUM
1447,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-10-19,2019-10-14,2019-10-18,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1448,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-10-19,2019-10-10,2019-10-16,1444,7,AfD,Alternative für Deutschland,13.0,DAWUM
1449,0,Bundestag,Bundestag,INSA,BILD,Online,2019-10-22,2019-10-18,2019-10-21,2041,7,AfD,Alternative für Deutschland,15.0,DAWUM
1453,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-10-26,2019-10-21,2019-10-25,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1454,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-10-26,2019-10-17,2019-10-23,1441,7,AfD,Alternative für Deutschland,14.0,DAWUM
1455,0,Bundestag,Bundestag,INSA,BILD,Online,2019-10-29,2019-10-25,2019-10-28,2042,7,AfD,Alternative für Deutschland,15.5,DAWUM
1457,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-11-02,2019-10-28,2019-11-01,2502,7,AfD,Alternative für Deutschland,13.0,DAWUM
1459,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-11-02,2019-10-24,2019-10-30,1920,7,AfD,Alternative für Deutschland,15.0,DAWUM
1461,0,Bundestag,Bundestag,INSA,BILD,Online,2019-11-04,2019-11-01,2019-11-04,2047,7,AfD,Alternative für Deutschland,16.0,DAWUM
1463,0,Bundestag,Bundestag,YouGov,RedaktionsNetzwerk Deutschland (RND),Online,2019-11-06,2019-10-31,2019-11-05,1583,7,AfD,Alternative für Deutschland,14.0,DAWUM
1464,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2019-11-07,2019-11-04,2019-11-06,1507,7,AfD,Alternative für Deutschland,14.0,DAWUM
1465,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-11-08,2019-11-05,2019-11-07,1264,7,AfD,Alternative für Deutschland,14.0,DAWUM
1466,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-11-09,2019-11-04,2019-11-08,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1467,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-11-09,2019-10-30,2019-11-06,1431,7,AfD,Alternative für Deutschland,14.0,DAWUM
1468,0,Bundestag,Bundestag,INSA,BILD,Online,2019-11-12,2019-11-08,2019-11-11,2096,7,AfD,Alternative für Deutschland,15.0,DAWUM
1470,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2019-11-14,2019-11-07,2019-11-14,10198,7,AfD,Alternative für Deutschland,13.1,DAWUM
1471,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2019-11-14,2019-11-12,2019-11-13,1046,7,AfD,Alternative für Deutschland,14.0,DAWUM
1472,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-11-16,2019-11-11,2019-11-15,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1473,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-11-16,2019-11-07,2019-11-13,1525,7,AfD,Alternative für Deutschland,14.0,DAWUM
1475,0,Bundestag,Bundestag,INSA,BILD,Online,2019-11-18,2019-11-15,2019-11-18,4115,7,AfD,Alternative für Deutschland,15.0,DAWUM
1477,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2019-11-19,2019-11-02,2019-11-13,1298,7,AfD,Alternative für Deutschland,14.5,DAWUM
1479,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-11-23,2019-11-18,2019-11-22,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1480,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-11-23,2019-11-13,2019-11-20,1905,7,AfD,Alternative für Deutschland,13.0,DAWUM
1481,0,Bundestag,Bundestag,INSA,BILD,Online,2019-11-26,2019-11-22,2019-11-25,2069,7,AfD,Alternative für Deutschland,14.0,DAWUM
1482,0,Bundestag,Bundestag,YouGov,RedaktionsNetzwerk Deutschland (RND),Online,2019-11-27,2019-11-22,2019-11-26,1648,7,AfD,Alternative für Deutschland,15.0,DAWUM
1483,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-11-29,2019-11-26,2019-11-28,1340,7,AfD,Alternative für Deutschland,14.0,DAWUM
1484,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-11-30,2019-11-25,2019-11-29,2500,7,AfD,Alternative für Deutschland,13.0,DAWUM
1485,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-11-30,2019-11-20,2019-11-27,1910,7,AfD,Alternative für Deutschland,14.0,DAWUM
1486,0,Bundestag,Bundestag,INSA,BILD,Online,2019-12-02,2019-11-29,2019-12-02,2060,7,AfD,Alternative für Deutschland,15.0,DAWUM
1487,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2019-12-03,2019-11-27,2019-12-02,1004,7,AfD,Alternative für Deutschland,15.0,DAWUM
1489,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2019-12-05,2019-12-02,2019-12-04,1507,7,AfD,Alternative für Deutschland,15.0,DAWUM
1490,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-12-07,2019-12-02,2019-12-06,2502,7,AfD,Alternative für Deutschland,14.0,DAWUM
1491,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-12-07,2019-11-27,2019-12-04,1876,7,AfD,Alternative für Deutschland,13.0,DAWUM
1492,0,Bundestag,Bundestag,INSA,BILD,Online,2019-12-09,2019-12-06,2019-12-09,2052,7,AfD,Alternative für Deutschland,15.0,DAWUM
1495,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2019-12-12,2019-12-10,2019-12-11,1038,7,AfD,Alternative für Deutschland,15.0,DAWUM
1496,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2019-12-13,2019-12-10,2019-12-12,1366,7,AfD,Alternative für Deutschland,14.0,DAWUM
1497,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-12-14,2019-12-09,2019-12-13,2502,7,AfD,Alternative für Deutschland,13.0,DAWUM
1498,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-12-14,2019-12-05,2019-12-11,1978,7,AfD,Alternative für Deutschland,13.0,DAWUM
1499,0,Bundestag,Bundestag,INSA,BILD,Online,2019-12-16,2019-12-13,2019-12-16,2020,7,AfD,Alternative für Deutschland,15.0,DAWUM
1501,0,Bundestag,Bundestag,YouGov,RedaktionsNetzwerk Deutschland (RND),Online,2019-12-18,2019-12-13,2019-12-17,1586,7,AfD,Alternative für Deutschland,15.0,DAWUM
1502,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2019-12-19,2019-12-01,2019-12-11,1270,7,AfD,Alternative für Deutschland,15.0,DAWUM
1504,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2019-12-21,2019-12-16,2019-12-20,2501,7,AfD,Alternative für Deutschland,13.0,DAWUM
1505,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2019-12-21,2019-12-12,2019-12-18,1899,7,AfD,Alternative für Deutschland,14.0,DAWUM
1506,0,Bundestag,Bundestag,INSA,BILD,Online,2019-12-24,2019-12-20,2019-12-23,2034,7,AfD,Alternative für Deutschland,15.0,DAWUM
1510,0,Bundestag,Bundestag,GMS,GMS,Telefonisch,2020-01-03,2019-12-27,2020-01-02,1005,7,AfD,Alternative für Deutschland,14.0,DAWUM
1513,0,Bundestag,Bundestag,INSA,BILD,Online,2020-01-06,2020-01-03,2020-01-06,2048,7,AfD,Alternative für Deutschland,14.0,DAWUM
1516,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2020-01-09,2020-01-07,2020-01-08,1506,7,AfD,Alternative für Deutschland,14.0,DAWUM
1517,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-01-11,2020-01-06,2020-01-10,2503,7,AfD,Alternative für Deutschland,13.0,DAWUM
1518,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-01-11,2019-12-19,2020-01-08,1829,7,AfD,Alternative für Deutschland,14.0,DAWUM
1519,0,Bundestag,Bundestag,INSA,BILD,Online,2020-01-14,2020-01-10,2020-01-13,2040,7,AfD,Alternative für Deutschland,15.0,DAWUM
1521,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2020-01-16,2020-01-13,2020-01-15,1282,7,AfD,Alternative für Deutschland,14.0,DAWUM
1523,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-01-18,2020-01-13,2020-01-17,2504,7,AfD,Alternative für Deutschland,13.0,DAWUM
1524,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-01-18,2020-01-09,2020-01-15,2009,7,AfD,Alternative für Deutschland,14.0,DAWUM
1525,0,Bundestag,Bundestag,INSA,BILD,Online,2020-01-21,2020-01-17,2020-01-20,2122,7,AfD,Alternative für Deutschland,15.0,DAWUM
1528,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2020-01-23,2020-01-21,2020-01-22,1043,7,AfD,Alternative für Deutschland,14.0,DAWUM
1529,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-01-25,2020-01-20,2020-01-24,2504,7,AfD,Alternative für Deutschland,12.0,DAWUM
1530,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-01-25,2020-01-16,2020-01-22,2100,7,AfD,Alternative für Deutschland,15.0,DAWUM
1531,0,Bundestag,Bundestag,INSA,BILD,Online,2020-01-27,2020-01-24,2020-01-27,2081,7,AfD,Alternative für Deutschland,15.0,DAWUM
1534,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2020-01-29,2020-01-09,2020-01-22,1273,7,AfD,Alternative für Deutschland,13.0,DAWUM
1535,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-02-01,2020-01-27,2020-01-31,2504,7,AfD,Alternative für Deutschland,11.0,DAWUM
1536,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-02-01,2020-01-23,2020-01-29,1442,7,AfD,Alternative für Deutschland,14.0,DAWUM
1537,0,Bundestag,Bundestag,INSA,BILD,Online,2020-02-03,2020-01-31,2020-02-03,2059,7,AfD,Alternative für Deutschland,14.0,DAWUM
1539,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2020-02-06,2020-02-03,2020-02-05,1503,7,AfD,Alternative für Deutschland,14.0,DAWUM
1541,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2020-02-07,2020-02-04,2020-02-06,1067,7,AfD,Alternative für Deutschland,14.0,DAWUM
1543,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-02-08,2020-02-03,2020-02-07,2503,7,AfD,Alternative für Deutschland,10.0,DAWUM
1546,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-02-09,2020-01-30,2020-02-05,1889,7,AfD,Alternative für Deutschland,15.0,DAWUM
1547,0,Bundestag,Bundestag,INSA,BILD,Online,2020-02-11,2020-02-07,2020-02-10,2086,7,AfD,Alternative für Deutschland,14.0,DAWUM
1550,0,Bundestag,Bundestag,Infratest dimap,ARD,Telefonisch,2020-02-13,2020-02-11,2020-02-13,1007,7,AfD,Alternative für Deutschland,14.0,DAWUM
1553,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-02-15,2020-02-10,2020-02-14,2502,7,AfD,Alternative für Deutschland,11.0,DAWUM
1554,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-02-15,2020-02-06,2020-02-12,1886,7,AfD,Alternative für Deutschland,15.0,DAWUM
1556,0,Bundestag,Bundestag,INSA,BILD,Online,2020-02-18,2020-02-14,2020-02-17,2065,7,AfD,Alternative für Deutschland,15.0,DAWUM
1567,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2020-02-18,2020-02-11,2020-02-18,12157,7,AfD,Alternative für Deutschland,14.8,DAWUM
1558,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2020-02-19,2020-02-01,2020-02-12,1262,7,AfD,Alternative für Deutschland,13.0,DAWUM
1562,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-02-22,2020-02-17,2020-02-21,2504,7,AfD,Alternative für Deutschland,10.0,DAWUM
1563,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-02-22,2020-02-13,2020-02-19,1417,7,AfD,Alternative für Deutschland,14.0,DAWUM
1564,0,Bundestag,Bundestag,INSA,BILD,Online,2020-02-25,2020-02-21,2020-02-24,2033,7,AfD,Alternative für Deutschland,13.0,DAWUM
1568,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2020-02-27,2020-02-20,2020-02-27,12234,7,AfD,Alternative für Deutschland,12.3,DAWUM
1569,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-02-29,2020-02-24,2020-02-28,2505,7,AfD,Alternative für Deutschland,10.0,DAWUM
1570,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-03-01,2020-02-20,2020-02-27,1509,7,AfD,Alternative für Deutschland,14.0,DAWUM
1571,0,Bundestag,Bundestag,INSA,BILD,Online,2020-03-03,2020-02-28,2020-03-02,2061,7,AfD,Alternative für Deutschland,13.5,DAWUM
1573,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefonisch,2020-03-05,2020-03-02,2020-03-04,1502,7,AfD,Alternative für Deutschland,12.0,DAWUM
1574,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2020-03-06,2020-03-03,2020-03-05,1276,7,AfD,Alternative für Deutschland,14.0,DAWUM
1575,0,Bundestag,Bundestag,YouGov,YouGov,Online,2020-03-06,2020-02-28,2020-03-02,1632,7,AfD,Alternative für Deutschland,14.0,DAWUM
1576,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-03-07,2020-03-02,2020-03-06,2503,7,AfD,Alternative für Deutschland,11.0,DAWUM
1577,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-03-08,2020-02-27,2020-03-04,1423,7,AfD,Alternative für Deutschland,14.0,DAWUM
1578,0,Bundestag,Bundestag,INSA,BILD,Online,2020-03-09,2020-03-06,2020-03-09,2050,7,AfD,Alternative für Deutschland,14.0,DAWUM
1581,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-03-14,2020-03-09,2020-03-13,2503,7,AfD,Alternative für Deutschland,11.0,DAWUM
1582,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-03-14,2020-03-04,2020-03-11,1414,7,AfD,Alternative für Deutschland,14.0,DAWUM
1583,0,Bundestag,Bundestag,INSA,BILD,Online,2020-03-16,2020-03-13,2020-03-16,2049,7,AfD,Alternative für Deutschland,13.0,DAWUM
1584,0,Bundestag,Bundestag,Civey,Spiegel Online,Online,2020-03-18,2020-03-11,2020-03-18,12267,7,AfD,Alternative für Deutschland,10.8,DAWUM
1585,0,Bundestag,Bundestag,Infratest dimap,ARD-Morgenmagazin,Telefonisch,2020-03-19,2020-03-17,2020-03-18,1035,7,AfD,Alternative für Deutschland,10.0,DAWUM
1586,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-03-21,2020-03-16,2020-03-20,2504,7,AfD,Alternative für Deutschland,9.0,DAWUM
1587,0,Bundestag,Bundestag,Verian (Emnid),BILD am Sonntag,Telefonisch,2020-03-21,2020-03-12,2020-03-18,1603,7,AfD,Alternative für Deutschland,13.0,DAWUM
1588,0,Bundestag,Bundestag,INSA,BILD,Online,2020-03-24,2020-03-20,2020-03-23,2070,7,AfD,Alternative für Deutschland,12.0,DAWUM
1589,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2020-03-25,2020-03-05,2020-03-18,1219,7,AfD,Alternative für Deutschland,11.5,DAWUM
1591,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefonisch,2020-03-27,2020-03-23,2020-03-26,1473,7,AfD,Alternative für Deutschland,10.0,DAWUM
1592,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2020-03-28,2020-03-23,2020-03-27,2511,7,AfD,Alternative für Deutschland,9.0,DAWUM
