batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,section,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,raw_text_chars,low_value_flag,low_value_reason,exact_duplicate_group,near_duplicate_group,repeated_variant_group,body_text
2016-07,Main Corpus,2016-07(50).ZIP,87.000 haben in NRW noch keinen Asylantrag gestellt.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2016-07\raw_unarchive\87.000 haben in NRW noch keinen Asylantrag gestellt.PDF,87.000 haben in NRW noch keinen Asylantrag gestellt,87000 haben in nrw noch keinen asylantrag gestellt,Rheinische Post,rheinische post,Donnerstag 21. Juli 2016,Detlev Hüwel,LAND UND LEUTE,257,1843,47d5db9180e6ddc6df902f855cf6d96c38d1f52e,,unique,keep,,no,,no,,,2579,no,,,,,"Detlev Hüwel
Düsseldorf Von den 230.000 Flüchtlingen, die im vergangenen Jahr nach NRW gekommen sind, haben nach 
Auskunft des Düsseldorfer Innenministeriums 87.000 Menschen bislang noch keinen Asylantrag stellen können. 
Der Grund seien mangelnde Kapazitäten beim Bundesamt für Migration und Flüchtlinge (BAMF) gewesen.
Abhilfe sollen die fünf neuen ""Ankunftszentren"" in Mönchengladbach, Bonn, Dortmund, Bielefeld und Münster 
schaffen, in denen die Asylbewerber dem BAMF ihren Antrag vorlegen können. ""Wir fahren jede Woche rund 3000 
Flüchtlinge mit Bussen auf unsere Kosten dorthin, obwohl wir dafür gar nicht zuständig sind"", sagte ein 
Ministeriumssprecher. Bis September solle der Antragsstau abgearbeitet ein.
Unterdessen kritisiert die Union, dass die Verteilung der Landesmittel für Flüchtlinge an die Kommunen weiterhin 
ungerecht erfolge. Die Zahlungen schwankten zwischen jährlich 1789 Euro pro kommunalem Flüchtling (so in 
Salzkotten) und 1,1 Millionen Euro (Schöppingen). Weeze etwa erhalte 55.291 Euro. Der Grund für diese 
""Unwucht"" sei, dass die Gelder nicht nach der tatsächlichen Anzahl der Flüchtlinge vergeben würden, sondern nach 
einem Schlüssel, der zu 90 Prozent die Einwohnerzahl der Kommune berücksichtige, sagte der CDU-
Kommunalexperte André Kuper. Dies habe zur Folge, dass Kommunen Pauschalen für Flüchtlinge erhielten, die 
ihnen gar nicht zugewiesen worden seien, weil sich dort eine Landeseinrichtung befinde.
Während Kuper beklagte, dass NRW zu zögerlich abschiebe, teilte die Bundespolizei der Agentur dpa mit, dass 
sich die Zahl der freiwilligen Ausreisen abgelehnter oder chancenloser Flüchtlinge in diesem Jahr in NRW 
voraussichtlich verdoppeln werde. In den ersten sechs Monaten seien bereits rund 11.000 Flüchtlinge freiwillig 
zurückgeführt worden. Das sind ebenso viele wie im gesamten Jahr 2015."
2016-07,Main Corpus,2016-07(50).ZIP,"_Die Täter verhöhnen das Land, das sie aufgenommen hat_ Bundeskanzlerin nimmt Stellung zu den Anschl.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2016-07\raw_unarchive\_Die Täter verhöhnen das Land, das sie aufgenommen hat_ Bundeskanzlerin nimmt Stellung zu den Anschl.PDF","""Die Täter verhöhnen das Land, das sie aufgenommen hat"" Bundeskanzlerin nimmt Stellung zu den",die täter verhöhnen das land das sie aufgenommen hat bundeskanzlerin nimmt stellung zu den,Die Welt,die welt,Freitag 29. Juli 2016,,TITEL; TITEL; S. 1; Ausg. 176,583,4059,76f046562caa08636823d3cd66a5161b5c1bd106,,unique,keep,,no,,no,,,5702,no,,,,,"Bundeskanzlerin Angela Merkel (CDU) sieht Deutschland nach zwei blutigen Anschlägen im Krieg mit der 
Terrormiliz Islamischer Staat (IS) und setzt auf ein neues Sicherheitspaket. ""Ich glaube, dass wir in einem Kampf 
oder meinetwegen auch in einem Krieg gegen den IS sind"", sagte sie. Die wegen der Terroranschläge von zwei 
Flüchtlingen in Würzburg und Ansbach massiv unter Druck stehende Kanzlerin legte bei ihrer 
Sommerpressekonferenz, für die sie ihren Urlaub unterbrochen hatte, einen Neun-Punkte-Plan als Reaktion vor.
Merkel sagte, die Anschläge seien ""erschütternd, bedrückend und auch deprimierend"". Die mutmaßlich 
islamistischen Täter von Ansbach und Würzburg stellten das Verständnis von Freiheit und Sicherheit und ""unsere 
Art zu leben"" auf die Probe. Die Täter verhöhnten das Land, das sie aufgenommen habe, die Helfer und die vielen 
anderen Flüchtlinge, die friedlich im Land leben wollten. ""Sie wollen unseren Zusammenhalt und unser Miteinander 
zersetzen"", sagte Merkel. ""Sie säen Hass und Angst zwischen Kulturen, und sie säen Hass und Angst zwischen 
Religionen. Dem stellen wir uns entschieden entgegen.""
Am Sonntagabend hatte ein syrischer Flüchtling in Ansbach eine Bombe gezündet. In Würzburg hatte ein 17-
jähriger Flüchtling, vermutlich aus Afghanistan, Menschen mit der Axt angegriffen.
Merkel griff ihre Formel ""Wir schaffen das"" aus dem Vorjahr wieder auf: ""Ich bin heute wie damals davon überzeugt, 
dass wir es schaffen, unserer historischen Aufgabe - und dies ist eine historische Bewährungsaufgabe in Zeiten der 
Globalisierung - gerecht zu werden. Wir schaffen das.""
Merkel will den Militäreinsatz gegen den IS trotz der islamistisch motivierten Anschläge nicht ausweiten. Sie 
verwies darauf, dass sich die Bundeswehr schon jetzt mit Aufklärungs- und Tankflugzeugen an den 
Bombardements gegen die Terrormiliz in Syrien und im Irak beteiligt. ""Neue Verpflichtungen sehe ich im Augenblick 
nicht.""

""Die Täter verhöhnen das Land, das sie aufgenommen hat"" Bundeskanzlerin nimmt Stellung zu den 
Anschlägen der vergangenen Tage und kündigt einen Neun-Punkte-Plan....
Als Reaktion auf die Anschläge kündigte die Kanzlerin unter anderem ein besseres Frühwarnsystem für 
Bedrohungen neben dem organisierten Terrorismus an. Zu ihrem Neun-Punkte-Plan zählten auch eine Senkung 
der Hürden für die Abschiebung von Asylbewerbern und Vorbereitungen für Bundeswehreinsätze im Inneren bei 
großen Terroranschlägen. Teile des Plans sind allerdings nicht neu.
Die mit Merkels Flüchtlingspolitik seit Langem hadernde bayerische CSU-Landesregierung ging bei einer Klausur 
am Tegernsee mit einem Konzept ""Sicherheit durch Stärke"" in die Offensive. Sie erneuerte ihre Forderung nach 
einer Obergrenze für neue Flüchtlinge von 200.000 pro Jahr. Ein weiterer zentraler Punkt der Klausur: Wer ohne 
Papiere einreist oder seine Identität nicht belegen kann, soll an den Grenzen ""zunächst festgehalten werden und 
gegebenenfalls zurückgewiesen werden"".
Eine Mehrheit der Bevölkerung in Deutschland hält Merkels Flüchtlingspolitik für gescheitert. 57 Prozent äußerten 
sich so in einer Umfrage von Emnid für N24, den Fernsehsender der ""Welt""-Gruppe. Unter Unionswählern waren es 
weniger (42 Prozent) als unter den SPD-Anhängern, bei denen sich sieben von zehn entsprechend äußerten. 
Etwas mehr als die Hälfte der Bürger glaubt, dass Merkel die Sorgen der Bevölkerung nicht ernst genug nimmt. 
Wesentlich mehr Männer als Frauen sehen die Lage so. Das Sicherheitsempfinden der Deutschen hat sich durch 
diese Gewalttaten gleichwohl nicht stark verändert. 61 Prozent sagten, sie fühlten sich genauso sicher wie vor den 
Anschlägen.
 Siehe Kommentar und Seite 4
Ich glaube, dass wir in einem Kampf oder meinetwegen auch in einem Krieg gegen den IS sind
Diese Anschläge sind erschütternd, bedrückend und auch deprimierend
Ich bin heute wie damals davon überzeugt, dass wir es schaffen, unserer historischen Aufgabe gerecht zu werden. 
Wir schaffen das
Original Gesamtseiten-PDF
Graphic
 
AP/Markus Schreiber; Getty Images/Westend 61
Markus Schreiber"
2016-07,Main Corpus,2016-07(50).ZIP,_Eine Million Flüchtlinge sind zu schaffen_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2016-07\raw_unarchive\_Eine Million Flüchtlinge sind zu schaffen_.PDF,"""Eine Million Flüchtlinge sind zu schaffen""",eine million flüchtlinge sind zu schaffen,Rheinische Post,rheinische post,Montag 11. Juli 2016,Gregor Mayntz und Eva Quadbeck führten das Gespräch,POLITIK,714,4902,242b169dc1204dd521554d82c2d9b6cdbd645086,,unique,keep,,no,,no,,,5582,no,,,,,"Frank-Jürgen Weise
Der Chef von Flüchtlingsbundesamt und Arbeitsagentur sieht die größte Herausforderung in der Integration in den 
Arbeitsmarkt.
Wo soll das Bundesamt für Migration am Ende des Jahres stehen, wenn Ihr Job als Leiter der Behörde endet?
Weise Im Herbst werden alle Menschen, die in Deutschland nach ihrer Ankunft registriert wurden, auch zentral 
erfasst sein. Alle relevanten Behörden können darauf zugreifen - das ist ein großer Fortschritt. Bei den 
Asylanträgen zielen wir darauf, dass wir noch in diesem Jahr die Anträge aus 2015 und früher erledigen und einen 
großen Teil der Anträge, die in diesem Jahr gestellt wurden. Dann würden wir etwa 200.000 Fälle mit ins nächste 
Jahr nehmen. Ob das gelingt, hängt davon ab, welche Art von Anträgen wir bearbeiten. Bisher hatten wir viele 
leichte Fälle - sicheres oder unsicheres -Herkunftsland. Nun haben wir zunehmend auch komplexe Fälle - 
Antragsteller ohne Unterlagen und mit ungeklärter Identität, Herkunftsländer mit schwierigen Situationen. Einfluss 
hat natürlich auch die Frage, wie viele Neue noch hinzukommen.
Auf wie viele Flüchtlinge sollte das Bundesamt ausgerichtet werden?
Weise Dazu gibt es bisher keine Vorgabe, weil man sie auch nicht machen kann. Mit den aktuellen Kapazitäten von 
6300 Stellen wäre es möglich, unter Druck bis zu 800.000 Fälle zu bearbeiten. Wenn wir in den Arbeitsabläufen 
weiter besser werden, könnten wir bis zu eine Million Fälle pro Jahr schaffen. Wichtig ist, dass unsere Organisation 
agil ist und sich schnell auf veränderte Zugänge von Asylsuchenden einstellen kann. Und nicht zu vergessen ist: 
Die Integration von Geflüchteten ist mit dem Asylverfahren noch nicht zu Ende, sie beginnt erst jetzt. Sie sehen, es 
gibt viel zu tun.
Hilft es, wenn mehr Länder zu sicheren Herkunftsstaaten werden?
Weise Für sichere Herkunftsländer gilt die Regelvermutung, dass dort keine Verfolgung droht. Das heißt aber nicht, 
dass wir nicht jeden Fall einzeln prüfen. Wenn jemand glaubhaft machen kann, er sei verfolgt worden, ist die 

""Eine Million Flüchtlinge sind zu schaffen""
Prüfung gleich -unabhängig davon, ob er aus einem sicheren Herkunftsland kommt oder nicht. Es ist zudem so, 
dass die Einstufung zum sicheren Herkunftsstaat, die politische Debatte darüber die Zahl der Neuankömmlinge aus 
den betreffenden Ländern verringert.
Sie sparen keine Zeit im Verfahren?
Weise Es gibt einige Unterschiede und dementsprechend auch etwas Zeitersparnis. Die nicht begründeten Fälle 
können bei sicheren Herkunftsländern einfacher entschieden werden. Zudem gelten für abgelehnte Fälle aus 
sicheren Herkunftsstaaten andere Rechtsfolgen, etwa eine räumlich sehr begrenzte Wohnpflicht.
Wie zufrieden sind Sie bisher mit der Eingliederung von Flüchtlingen in den Arbeitsmarkt?
Weise Ich bin nicht zufrieden, weil wir noch keine großen Erfolge erzielen konnten. Mittlerweile haben wir aber gute 
Voraussetzungen für den Erfolg, dadurch, dass wir inzwischen schnelle Verfahren haben. Zugleich lassen wir in 
Kombi-Kursen den Spracherwerb und die Integration in den Arbeitsmarkt parallel laufen. Die Grundlagen für eine 
gute Integration haben wir somit gelegt.
Haben Sie erste Zahlen?
Weise Aus den acht wichtigsten nicht-europäischen Asyl-Herkunftsländern arbeiteten im April 2016 rund 96.000 
Menschen in sozialversicherungspflichtigen Jobs. Das sind 22.000 mehr als ein Jahr zuvor, also ein Anstieg um 29 
Prozent. Wenn man auch andere Arbeitsgelegenheiten wie Mini-Jobs hinzunimmt, ist die Zahl um 30.000 
gestiegen. Auf der anderen Seite haben wir aus dem Kreis der Asylbewerber heute schon 130.000 Menschen, die 
arbeitslos in der Grundsicherung leben.
In welchen Branchen kommen diejenigen unter, die einen Job finden?
Weise Die Geflüchteten gehen zumeist in Branchen, in denen bei uns Mangel herrscht. Zwischen April 2015 und 
März 2016 ging von 21.400 neuen Beschäftigten etwa jeder Vierte in die Leiharbeit, gefolgt von Dienstleistungen 
wie Gebäudereinigung oder Wachdienste. Danach kommen Gastgewerbe, Handel und Kfz-Werkstätte sowie das 
Gesundheits- und Sozialwesen.
Können wir durch den Flüchtlingszuzug den Fachkräftebedarf decken oder benötigen wir zusätzlich ein 
Einwanderungsgesetz?
Weise Unseren Fachkräftebedarf decken wir niemals aus der Fluchtmigration. Im Gegenteil: Wir müssen weiter 
gezielt Zuwanderung von Fachkräften fördern: Wir sollten die Freizügigkeit in Europa nutzen, Deutschland attraktiv 
machen für leistungsfähige Menschen und auch außerhalb der EU suchen. Ob diese Bemühungen in ein 
Einwanderungsgesetz münden sollten, ist eine politische Frage. Derzeit sind unsere Strukturen jedenfalls zu 
komplex, um Fachkräften die Integration in Deutschland leicht zu machen.
Wie viele Stunden pro Woche arbeiten Sie in ihrer Doppelfunktion als Chef von BAMF und BA?
Weise Zurzeit sind es etwa 70 bis 80 Stunden pro Woche.
Gregor Mayntz und Eva Quadbeck führten das Gespräch"
2016-07,Main Corpus,2016-07(50).ZIP,"_Märtyrer-Operation unseres Soldaten_ Asylbewerber Mohammad D. sprengt sich in die Luft, weil Deutsc.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2016-07\raw_unarchive\_Märtyrer-Operation unseres Soldaten_ Asylbewerber Mohammad D. sprengt sich in die Luft, weil Deutsc.PDF","""Märtyrer-Operation unseres Soldaten"" Asylbewerber Mohammad D. sprengt sich in die Luft, weil Deutsche",märtyreroperation unseres soldaten asylbewerber mohammad d sprengt sich in die luft weil deutsche,Die Welt,die welt,Dienstag 26. Juli 2016,Florian Flade,POLITIK; Politik; S. 2; Ausg. 173,535,3822,c79c864d5f1a6b5b0eecbee2309bdc2a60ee48fe,,unique,keep,,no,,no,,,5605,no,,,,,"Ein übrig gebliebener Rucksack liegt auf dem Kopfsteinpflaster, die Polizei hält Schaulustige mit Absperrbändern 
fern. Die Innenstadt der mittelfränkischen Stadt Ansbach ist ein Tatort. Am Sonntagabend, kurz vor 22 Uhr, 
explodierte hier eine Bombe. Sie riss den mutmaßlichen Attentäter, einen 27-jährigen Syrer, in den Tod. Weitere 
Menschen wurden bei der Detonation des mit Metallsplittern präparierten Sprengsatzes verletzt, vier schwer.
Die Ermittler gehen nun der Frage nach, ob es sich bei dem Attentäter um einen islamistischen Terroristen handelt. 
Der Mann konnte bereits wenige Stunden nach der Tat identifiziert werden: Mohammad D., 27 Jahre, angeblich in 
Aleppo geboren. Vor zwei Jahren kam der Syrer als Flüchtling nach Deutschland, seit Juli 2015 lebte er in einem 
zur Flüchtlingsunterkunft umfunktionierten Hotel in Ansbach.
Im August 2014 hatte Mohammad D. bereits einen Asylantrag gestellt, der jedoch zunächst abgelehnt worden war, 
weil D. bereits in Bulgarien registriert war und dort auch den Flüchtlingsstatus erhalten hatte. Eine Abschiebung aus 
Deutschland erfolgte allerdings nicht, da der Syrer laut ärztlichem Attest als ""psychisch labil"" eingestuft war. Eine 
Einschätzung die zwischenzeitlich aufgehoben wurde. Noch am 13. Juli soll Mohammad D. eine schriftliche 
Abschiebeanordnung erhalten haben. Bayerns Innenminister Joachim Herrmann (CSU) sagte am Montag: Dieser 
Anordnung hätte der Täter dann innerhalb der nächsten 30 Tage nachkommen müssen. ""Ob das zusätzlich dazu 
beigetragen hat, die Tat jetzt zu begehen, wird auch noch aufzuklären sein.""
In Ansbach war der spätere Attentäter durch einige kleinere Delikte, etwa Nötigung und Verstoß gegen das 
Betäubungsmittelgesetz, aufgefallen. Außerdem soll Mohammad D. mindestens zwei Suizidversuche unternommen 
haben und befand sich deshalb in psychologischer Betreuung. Die Rede ist von ""depressiven Episoden"".
Weder der Polizei noch dem Verfassungsschutz war der 27-Jährige als islamistischer Extremist bekannt. Laut 
Innenminister Herrmann sei es nicht auszuschließen, dass der Bombenanschlag im Zusammenhang mit der 

""Märtyrer-Operation unseres Soldaten"" Asylbewerber Mohammad D. sprengt sich in die Luft, weil Deutsche 
Muslime umbringen würden. Der IS reklamiert den Anschlag ....
Terrormiliz Islamischer Staat (IS) stehe. ""Die offensichtliche Absicht, mehr Menschen zu töten, weist zumindest auf 
einen islamistischen Hintergrund hin"", so der Minister.
Auf einem Handy von Mohammad D. sollen die Ermittler auf ein Bekennervideo gestoßen sein. Darin soll der Syrer 
dem IS-Führer Abu Bakr al-Baghdadi den ""Treueeid"" geschworen haben. Auf Arabisch soll der Asylbewerber 
sagen, dass er seine Tat im ""Namen Allahs"" verübe, als ""Racheakt gegen die Deutschen"", weil diese Muslime 
umbringen würden.
Die IS-Miliz hat nach einer Meldung der ihr nahestehenden Nachrichtenagentur Amak die ""Märtyrer-Operation"" von 
Ansbach für sich reklamiert und den Attentäter von Ansbach als ihren ""Soldaten"" bezeichnet. Der Attentäter sei 
Aufrufen gefolgt, Länder anzugreifen, die an der Allianz zur Bekämpfung des IS beteiligt seien, meldete Amak am 
Montag.
Bei der Durchsuchung des Zimmers von Mohammad D. in der Ansbacher Flüchtlingsunterkunft fand die Polizei 
neben einem weiteren Mobiltelefon und einem Laptop auch Bombenbau-Utensilien. Darunter Drähte, Benzin, 
Salzsäure, Lötkolben und Batterien. Mutmaßlich baute der Attentäter damit seinen Sprengsatz, der mit 
scharfkantigen Bleche bestückt war und laut Polizei eine Streuwirkung von rund 20 Metern hatte.
Unklar ist weiterhin, ob sich Mohammad D. damit tatsächlich selbst in die Luft sprengen wollte oder ob die Bombe 
frühzeitig explodierte. Und auch ob der mutmaßliche Terrorist bei seiner Tat Helfer oder Mitwisser hatte, wissen die 
Ermittler noch nicht.
Original Gesamtseiten-PDF"
2016-07,Main Corpus,2016-07(50).ZIP,_Wir brauchen strengere Regeln_ Der Soziologe Ruud Koopmanns über die besonderen Schwierigkeiten bei.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2016-07\raw_unarchive\_Wir brauchen strengere Regeln_ Der Soziologe Ruud Koopmanns über die besonderen Schwierigkeiten bei.PDF,"""Wir brauchen strengere Regeln"" Der Soziologe Ruud Koopmanns über die besonderen Schwierigkeiten bei",wir brauchen strengere regeln der soziologe ruud koopmanns über die besonderen schwierigkeiten bei,Die Welt,die welt,Freitag 8. Juli 2016,Dorothea Siems,POLITIK; Politik; S. 8; Ausg. 158,1232,9005,69b1c4797ca1d55339f66f8a69ec8c2d77850b27,,unique,keep,,no,,no,,,10145,no,,,,,"Muslimen fällt die Integration in Deutschland schwerer als anderen Zuwanderergruppen, sagt der niederländische 
Soziologe Ruud Koopmans. Denn gute Sprachkenntnisse, umfassende Kontakte zur deutschen 
Mehrheitsgesellschaft und eine echte Assimilation seien die Voraussetzung für den Erfolg am Arbeitsmarkt und im 
Bildungssystem. Mit Blick auf die Flüchtlinge fordert der in Berlin forschende Migrationsexperte strengere Regeln. 
Der deutschen Wirtschaft wirft er vor, auf eine immer stärkere Zuwanderung zu drängen, die Probleme aber auf 
den Sozialstaat abzuwälzen.
Die Welt:
Herr Professor Koopmans, wie sieht gelungene Integration aus?
Ruud Koopmans:
Integration bedeutet, dass sich die Lebensverhältnisse von Zuwanderern an die der Mehrheitsgesellschaft 
angleichen. Das heißt, dass die Arbeitslosenquoten von Migranten nicht höher sind, ihre Kinder die gleichen 
Bildungsabschlüsse haben und die Einkommen - entsprechend ihrer Qualifikation - nicht niedriger sind als die der 
Gesamtbevölkerung. Dieser Teil ist in der Wissenschaft unstrittig. Für mich umfasst gelungene Integration auch 
soziale Aspekte: Leben die Migranten in Parallelwelten oder werden sie ein Teil der aufnehmenden Gesellschaft?
Woran machen Sie das fest?
Nicht integriert in diesem Sinne sind Zuwanderer, die weitgehend unter sich bleiben, die keine Freundschaften zur 
deutschen Bevölkerung knüpfen, die Probleme mit der deutschen Sprache haben, vorwiegend Zeitungen und 
Fernsehsendungen in ihrer Heimatsprache nutzen. Eine wichtige Rolle spielt auch die Frage, ob es ethnisch 
gemischte Ehen in der Familie gibt. Integration bedeutet nicht, dass Migranten in jeder Beziehung deutsch werden: 
Lederhosen müssen sie nicht anziehen. Doch das Grundgesetz ist von allen zu akzeptieren und das hiesige 
Verständnis von Religion, die nicht über dem Recht steht.

""Wir brauchen strengere Regeln"" Der Soziologe Ruud Koopmanns über die besonderen Schwierigkeiten bei 
der Integration von Muslimen
Wie sieht es mit Frauenrechten aus?
Die Gleichberechtigung der Frauen steht im Grundgesetz. Allerdings folgt daraus zum Beispiel nicht, dass man 
Zuwanderern vorschreiben kann, dass die Frauen erwerbstätig sein müssen - obwohl dies nachweislich die 
Integration erleichtert. Doch es gibt schließlich auch deutschstämmige Frauen, die nicht berufstätig sind. Aber 
Deutschland sollte Mehrfachehen von Muslimen strikt ablehnen. Das Gleiche gilt für Ehen mit Minderjährigen. In 
solchen Fällen sollte auch der Familiennachzug nicht mehr erlaubt werden.
Der Familiennachzug spielt in der Flüchtlingsdebatte eine große Rolle. Erleichtert ein rascher Nachzug von 
Angehörigen die Integration, vor allem wenn es sich um allein reisende Männer handelt?
Nein, im Gegenteil. Die Erfahrung mit den Gastarbeitern lehrt, dass sich erst dann soziale Segregation entwickelt 
hat, als die Familien nachzogen. Die ersten Gastarbeiter, die vor 50 Jahren nach Deutschland kamen, lebten hier 
eher modern und fanden Anschluss an die hiesige Bevölkerung. Als dann die Familien nachzogen und sich damit 
Gemeinschaften bildeten, wurden aus den modernen Männern plötzlich konservative Familienväter.
Bei den Flüchtlingen gibt es humanitäre Gründe, die für den Familiennachzug sprechen.
Das stimmt, aber angesichts der enormen Kapazitätsprobleme in den Ämtern, den Schulen, auf dem 
Wohnungsmarkt und auf dem Arbeitsmarkt wäre es ratsam, beim Familiennachzug zu bremsen. Außerdem sollte 
man über Anreizsysteme nachdenken. Sinnvoll wäre es, bei Flüchtlingen - ebenso wie Deutschland das bei 
anderen Drittstaatlern macht - den Familiennachzug von Ehepartnern an Bedingungen zu knüpfen: an 
Deutschkenntnisse des Partners, an das Vorhandensein eines Mindesteinkommens und ausreichenden 
Wohnraum. Wenn der Partner in einem sicheren Flüchtlingslager in der Türkei oder in Jordanien ist, wäre es ja 
auch möglich, dass sich die Familie dort wieder zusammenfindet. Ein Flüchtling kann dorthin zurückkehren und dort 
die Ehe führen. Ein uneingeschränktes Recht auf Familiennachzug sollte es nur geben, wenn ein Flüchtling 
nachweisen kann, dass seine Angehörigen akut bedroht sind, etwa weil sie in einem Kriegsgebiet leben.
Sind Flüchtlinge schwieriger zu integrieren als andere Zuwanderer?
Ja, denn bei den Flüchtlingen handelt es sich um unselektierte Zuwanderer. Es kommen deshalb auch viele 
Menschen mit geringer Bildung. Zudem stammt der Großteil aus muslimischen Ländern, und meine Studien zeigen, 
dass sich Muslime mit der Assimilation an die Mehrheitsgesellschaft oft schwerer tun als andere Migrantengruppen. 
Und die soziokulturelle Integration ist eine wichtige Voraussetzung, um sich auch gut in den Arbeitsmarkt zu 
integrieren.
Wie gut sind die Türken integriert?
Die Integration der Türken ist im Vergleich zu anderen Gruppen nicht besonders gut gelungen. Zwar gibt es 
Fortschritte bei den Bildungsabschlüssen und am Arbeitsmarkt. Aber es geht bei den türkischen Migranten 
langsamer als bei vielen anderen Gruppen. Das liegt daran, dass die Türken eine viel stärkere Orientierung auf ihr 
Herkunftsland haben und viel häufiger in der eigenen Gruppe bleiben, als dies bei anderen Migranten der Fall ist. 
Es sind vor allem diese soziokulturellen Gründe, die eine Integration erschweren. Und dies wiederum verschlechtert 
die Chancen der Türken auf dem Arbeitsmarkt und im Bildungssystem. Die Integration der Türken wird zudem 
durch die Religion erschwert. Denn religiöse Trennlinien sind in einer Gesellschaft besonders schwer zu 
überwinden. Muslimischen Frauen ist es beispielsweise gar nicht erlaubt, einen Christen zu heiraten.
Fürchten Sie nicht, damit Rechtspopulisten Argumente für eine islamkritische Haltung zu geben?
In Deutschland tut man sich schwer, die Probleme bei der Integration zu benennen, weil man Auftrieb für die 
Rechtspopulisten fürchtet. Doch man muss Schwierigkeiten benennen, um Lösungen finden zu können. In den 
Niederlanden gab es in der Zeit der Jahrtausendwende eine ähnliche Situation wie in Deutschland. Damals regierte 
ebenfalls eine große Koalition, die auf das wachsende Unbehagen der Bevölkerung in Bezug auf die Migration nicht 
eingehen wollte. Das führte zum Erstarken der Rechten. In Deutschland passiert jetzt genau das Gleiche. Die 
""Wir brauchen strengere Regeln"" Der Soziologe Ruud Koopmanns über die besonderen Schwierigkeiten bei 
der Integration von Muslimen
Deutschen müssen sich fragen, ob sie den Durchbruch der Rechtspopulisten noch verhindern wollen. Doch dafür 
müssten die etablierten Parteien viel stärker auf die Stimmung in der Bevölkerung eingehen. Die Migrationspolitik 
wird darüber entscheiden, ob sich auch in Deutschland auf nationaler Ebene dauerhaft eine rechte Partei etablieren 
kann.
Warum hat sich die Einstellung der Deutschen zur Migration verändert?
An der Einstellung der Bevölkerung zur Migration hat sich seit den Neunzigerjahren wenig verändert. Was sich 
verändert hat, ist die Politik. Die Parteien sind heute viel offener gegenüber der Zuwanderung, als dies früher der 
Fall war. Dadurch haben sich die etablierten Parteien von der Bevölkerung entfernt.
Aber Deutschland braucht Zuwanderung, weil sonst der Fachkräftemangel immer größer wird.
Das stimmt, der demografische Wandel stellt Deutschland vor Probleme. Es fehlen jetzt schon in einigen Regionen 
und Branchen Arbeitskräfte. Deutschland braucht deshalb auf Dauer Zuwanderung. Aber nicht jede Art von 
Zuwanderung nutzt dem Land. Manche Art von Zuwanderung verschärft sogar die Probleme des Sozialstaats. Nur 
wenn ein Migrant in den Arbeitsmarkt integriert wird, profitiert die Gesellschaft davon. In der hiesigen Debatte 
werden - gerade auch von Wirtschaftsvertretern - oft nur die Vorteile der Zuwanderung genannt und die Probleme 
unterschlagen. Die Arbeitgeber machen starken Druck, möglichst viele Menschen ins Land zu lassen. Und wenn es 
Probleme mit der Integration gibt, wird das auf den Sozialstaat abgewälzt.
Das neue Integrationsgesetz legt den Flüchtlingen Pflichten wie Deutschkurse auf. Ein kluger Ansatz?
Es ist richtig, dass nur diejenigen dauerhaft hierbleiben dürfen, die sich erfolgreich integrieren. Man muss 
Bedingungen stellen. Deutschland ist hier keineswegs zu streng. Im Gegenteil: Man könnte die Regeln sogar noch 
etwas strenger fassen.
Inwiefern strenger?
In dem Gesetz ist nur die Pflicht zur Teilnahme an Integrationskursen vorgesehen. Besser wäre es, einen 
erfolgreichen Abschluss zu fordern. Entscheidend aber ist, dass am Ende, wenn die Integration trotz 
Integrationskursen, Nachschulungen und allen anderen Leistungen nicht gelungen ist, auch Rückführungen 
erfolgen. Selbstverständlich unter der Voraussetzung, dass die Situation im Herkunftsland wieder sicher ist. Die 
Rückkehr kann mithilfe von finanziellen Rückkehrhilfen und -anreizen freiwillig erfolgen, aber wenn das nicht 
ausreicht, muss auch die politische Bereitschaft da sein, Abschiebungen durchzusetzen. An diesem politischen 
Willen hat es in der Vergangenheit oft gemangelt.
Original Gesamtseiten-PDF"
