dataset,file_name,file_path,title,publication,date,byline,section,length_words_header,body_word_count,raw_text_chars,empty_or_malformed,malformed_reason,low_value_flag,low_value_reason,exact_duplicate_group,near_duplicate_group,repeated_variant_group,keep_drop_flag,keep_drop_reason,body_hash,body_text
core,Chemnitz und der Rechtsstaat(2).PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\Chemnitz und der Rechtsstaat(2).PDF,Chemnitz und der Rechtsstaat,Die Welt,Dienstag 28. August 2018,Torsten Krauel,TITEL; Kommentar; S. 1; Ausg. 200,407,365,3433,False,,True,opinion_or_commentary,,near_001,,drop,commentary_not_core_event_report,05ea33fc19695f566f322731ee9012e6c1b8eec3,"Eigentlich wollte Chemnitz am Dienstag die friedliche Zukunft in den Blick nehmen. Die Auftaktveranstaltung zur 
""Chemnitz-Strategie"" sollte den Blick auf das Entwicklungspotenzial einer Stadt lenken, die sich als 
Kulturhauptstadt Europas bewirbt. Stattdessen wird sie nun zum Brennpunkt von Auseinandersetzungen um die 
Migrationspolitik wie seit Jahresbeginn schon das pfälzische Kandel. Die AfD, Pegida und die NPD wetteifern um 
die Deutungshoheit der Vorgänge und darum, wer die meisten Demonstranten mobilisiert. In Zeiten von Facebook 
und Twitter geht das schnell. Besonders dann, wenn Extremisten sich mit der Behauptung im Recht fühlen, die 
Bundesregierung oder die Stadtregierung verurteilten zwar die Ausschreitungen, nicht aber die Messerattacke. Der 
Eindruck konnte anfangs entstehen, obwohl zu solcher Sichtweise schon eine gewisse Boshaftigkeit gehört. Gewalt 
als solche und im Ganzen zu verurteilen aber ist angesichts des Tempos der digitalen Meinungsbildung zwingend - 
auch dann, wenn der genaue Hergang noch unklar ist. Das gehört zu den Folgerungen aus den Chemnitzer 
Ausschreitungen.
Zu ihnen gehört weiter, dass die Politik bitte nicht die ""Selbstjustiz"" von Hooligans verurteilt. Das setzte ja voraus, 
die ausländisch aussehenden Opfer der Hooligan-Treibjagd seien Tatverdächtige, die aber im Rechtsstaat nur 
durch die Polizei dingfest gemacht werden dürfen und nicht durch einen Mob. Die Gejagten sind aber keine 
Beschuldigten und keine Verdächtigen, gegen die ein Haftbefehl vorläge. Sie sind zufällige Passanten. Es geht hier 
nicht darum, Rechtsstaatsjustiz statt Selbstjustiz walten zu lassen. Es geht um Hassausbrüche. Es geht um 
Menschenjagden, die in ein Pogrom münden können. So etwas hat es in größerem Maß zuletzt vor bald 100 
Jahren gegeben. Wer sich heute so von Hass hinreißen lässt, ist kein deutscher Patriot.
Der Rechtsstaat und die Polizei haben in Chemnitz jetzt eine Bewährungsprobe vor sich. Sie gilt für ganz 
Deutschland. Es darf keine Zonen der Gewalt geben, es gibt keine teilbare Sicherheit. Das galt schon für den G-20-
Gipfel, das gilt auch für Kandel oder Chemnitz. Wenn das Gefühl, man könne sich abends nicht sicher bewegen, zu 
Szenen wie am Sonntag führt, wird nicht der Abend sicher, sondern auch der helllichte Tag gefährlich. Wenn das 
erst so gekommen ist, kann Chemnitz seine Entwicklungsstrategie in den Mülleimer werfen, und es wird mit 
solchem Los nicht alleine sein.
Original Gesamtseiten-PDF

Chemnitz und der Rechtsstaat"
core,Chemnitz und der Rechtsstaat.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\Chemnitz und der Rechtsstaat.PDF,Chemnitz und der Rechtsstaat,Welt kompakt,Dienstag 28. August 2018,Torsten Krauel,NEWS; Kommentar; Ausg. 166,411,368,3465,False,,True,opinion_or_commentary,,near_001,,drop,commentary_not_core_event_report,dfe9116dde9c6938ceb6d9032bab2caf11ce7f12,"Eigentlich wollte Chemnitz am Dienstag die friedliche Zukunft in den Blick nehmen. Die Auftaktveranstaltung zur 
""Chemnitz-Strategie"" sollte den Blick auf das Entwicklungspotenzial einer Stadt lenken, die sich als 
Kulturhauptstadt Europas bewirbt. Stattdessen wird sie nun zum Brennpunkt von Auseinandersetzungen um die 
Migrationspolitik wie seit Jahresbeginn schon das pfälzische Kandel. Die AfD, Pegida und die NPD wetteifern um 
die Deutungshoheit der Vorgänge und darum, wer die meisten Demonstranten mobilisiert. In Zeiten von Facebook 
und Twitter geht das schnell. Besonders dann, wenn Extremisten sich mit der Behauptung im Recht fühlen, die 
Bundesregierung oder die Stadtregierung verurteilten zwar die Ausschreitungen, nicht aber die Messerattacke. Der 
Eindruck konnte anfangs entstehen, obwohl zu solcher Sichtweise schon eine gewisse Boshaftigkeit gehört. Gewalt 
als solche und im Ganzen zu verurteilen aber ist angesichts des Tempos der digitalen Meinungsbildung zwingend - 
auch dann, wenn der genaue Hergang noch unklar ist. Das gehört zu den Folgerungen aus den Chemnitzer 
Ausschreitungen.
Zu ihnen gehört weiter, dass die Politik bitte nicht die ""Selbstjustiz"" von Hooligans verurteilt. Das setzte ja voraus, 
die ausländisch aussehenden Opfer der Hooligan-Treibjagd seien Tatverdächtige, die aber im Rechtsstaat nur 
durch die Polizei dingfest gemacht werden dürfen und nicht durch einen Mob. Die Gejagten sind aber keine 
Beschuldigten und keine Verdächtigen, gegen die ein Haftbefehl vorläge. Sie sind zufällige Passanten. Es geht hier 
nicht darum, Rechtsstaatsjustiz statt Selbstjustiz walten zu lassen. Es geht um Hassausbrüche. Es geht um 
Menschenjagden, die in ein Pogrom münden können. So etwas hat es in größerem Maß zuletzt vor bald 100 
Jahren gegeben. Wer sich heute so von Hass hinreißen lässt, ist kein deutscher Patriot.
Der Rechtsstaat und die Polizei haben in Chemnitz jetzt eine Bewährungsprobe vor sich. Sie gilt für ganz 
Deutschland. Es darf keine Zonen der Gewalt geben, es gibt keine teilbare Sicherheit. Das galt schon für den G-20-
Gipfel, das gilt auch für Kandel oder Chemnitz. Wenn das Gefühl, man könne sich abends nicht sicher bewegen, zu 
Szenen wie am Sonntag führt, wird nicht der Abend sicher, sondern auch der helllichte Tag gefährlich. Wenn das 
erst so gekommen ist, kann Chemnitz seine Entwicklungsstrategie in den Mülleimer werfen, und es wird mit 
solchem Los nicht alleine sein.
Original Gesamtseiten-PDF

Chemnitz und der Rechtsstaat
Original Gesamtseiten-PDF"
core,Die Wut der Sachsen EXTREMISMUS Der Freistaat hat ein Jahr vor der Landtagswahl mehr als nur ein Ima.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\Die Wut der Sachsen EXTREMISMUS Der Freistaat hat ein Jahr vor der Landtagswahl mehr als nur ein Ima.PDF,Die Wut der Sachsen; EXTREMISMUS Der Freistaat hat ein Jahr vor der Landtagswahl mehr als nur ein,Mitteldeutsche Zeitung,31. August 2018,JÖRG SCHURIG,PO; S. 6; Ausg. 202,750,673,5978,False,,False,,,,,keep,core_event_or_context,0f178292816886c4d0bd9f5c5752022f979a836f,"VON JÖRG SCHURIG 
 DRESDEN/CHEMNITZ/DPA - Gut ein Jahr vor der Landtagswahl in Sachsen ist nur eines sicher - dass nichts 
sicher ist. Die Ausschreitungen von Chemnitz nach einer tödlichen Messerattacke tatverdächtiger Migranten und 
die anhaltende Hetze gegen Ausländer haben den Druck auf den Freistaat und seinen Ministerpräsidenten Michael 
Kretschmer (CDU) in den vergangenen Tagen mächtig erhöht. Personelle Konsequenzen sind allerdings 
momentan kaum zu erwarten und machen für die Partei auch keinen Sinn. Kretschmer ist erst etwas mehr als neun 
Monate im Amt - ein neuerlicher Führungswechsel zum jetzigen Zeitpunkt würde der Sachsen-CDU wohl den Rest 
geben. 
 ""Kretschmer ist in gewisser Hinsicht ein armer Hund, der für Fehler büßt, die im Wesentlichen andere begangen 
haben"", sagt der Dresdner Politikwissenschaftler Werner J. Patzelt. Kretschmer reise viel im Land herum und 
mache ""Bella Figura"". Aber jeder wisse, dass er unter seinen beiden Vorgängern Generalsekretär gewesen sei - 
und damit nicht ganz unbeteiligt am aktuellen Zustand der CDU. Patzelt, der selbst CDU-Mitglied ist, hat seiner 
Partei in der Vergangenheit immer wieder den Spiegel vorgehalten. 
 Zu den Gewissheiten dieser Tage, in denen Schlagzeilen über Rechte und Pannen bei Polizei und Justiz 
dominieren, gehört auch, dass die Zeiten absoluter CDU-Herrschaft in Sachsen wohl vorbei sind. Inzwischen wird 
der Freistaat genauso lange von Koalitionen regiert wie zwischen 1990 und 2004 allein von der CDU. Doch es 
kommt für die Partei noch schlimmer. Denn nach aktuellen Umfragen braucht sie nach der Landtagswahl am 1. 
September kommenden Jahres mehr als nur einen Koalitionspartner zum Weiterregieren. Denkbar wäre nach den 
aktuellen Zahlen ein Koalitionsquartett mit SPD, Grünen und FDP - wenn die Liberalen es überhaupt in den 
Landtag schaffen. 
 Bei einem Stimmenanteil von 30 Prozent liegt die CDU einer am Dienstag veröffentlichten Erhebung des 
Meinungsforschungsinstituts Infratest dimap im Auftrag des MDR zufolge derzeit nur fünf Prozentpunkte vor der 
AfD, die ihr bei der Bundestagswahl 2017 sogar den Schneid abgekauft hatte und stärkste Kraft im Freistaat 

Die Wut der Sachsen; EXTREMISMUS Der Freistaat hat ein Jahr vor der Landtagswahl mehr als nur ein 
Imageproblem. Es bietet sich ein Bild der Zerrissenheit.
geworden war. Dahinter rangieren Linke (18 Prozent), SPD (elf), Grüne (sechs) und FDP (fünf). Koalitionen mit 
Linken und AfD hat Kretschmer bereits ausgeschlossen. Und auch die Linken wollen sich mit der CDU nicht ins 
""koalitionäre Bett"" legen, wie es Landeschefin Antja Feiks unlängst ausgedrückt hatte. 
 Die AfD hat da weniger Berührungsängste. Parteichef Jörg Urban kann sich eigenen Worten zufolge ein Bündnis 
mit der CDU gut vorstellen - vor allem mit der CDU als Juniorpartner. Unlängst meldete er unmissverständlich einen 
Führungsanspruch an. Es sei wichtig, dass die AfD deutlich die Nase vorn habe, damit der Koalitionsvertrag ihre 
Handschrift trage, sagte der Partei- und Fraktionschef. Wer sächsisch denke und fühle, wähle die AfD. 
 Quo vadis, Sachsen? Die politische Entwicklung wird auch davon abhängen, wie viele ""Wutbürger"" und 
Protestwähler die AfD letztlich wirklich mobilisieren kann. Dass sie Stimmungen im Land für sich zu nutzen weiß, 
zeigt sie gerade in Chemnitz. Zu einer von der AfD-nahen Bewegung Pro Chemnitz organisierten Kundgebung 
kamen am Montag siebenmal mehr Demonstranten, als die Polizei angenommen hatte. Dass sie dabei Seite an 
Seite mit Rechtsextremisten steht, stört die AfD nicht. 
 Bei den Christdemokraten hält man dagegen. Es werde der CDU am ehesten zugetraut, das Land 
voranzubringen, sagte Generalsekretär Alexander Dierks nach der jüngsten Umfrage. Der Koalitionspartner SPD 
sieht in der anstehenden Landtagswahl eine Richtungsentscheidung. 
 ""Hutbürger"" verlässt die Polizei 
 ""Hören Sie auf mich zu filmen! Sie begehen eine Straftat."" So hörte sich der Protest eines Pegida-Anhängers 
gegen Filmaufnahmen des ZDF an. Nur knapp zwei Minuten war das im Netz veröffentlichte Video eines ""Frontal 
21""-Reporters lang. In der Folge des Protests hielt die Polizei in einem umstrittenen Vorgehen das ZDF-Team rund 
45 Minuten fest. Hatte Sachsens Ministerpräsident Michael Kretschmer (CDU) zunächst das Vorgehen der 
Polizisten verteidigt, so ruderte er später zurück. Der Mann mit Deutschlandhut war Bediensteter des 
Landeskriminalamtes. Das hat nun Konsequenzen gezogen und den Pegida-Anhänger vorläufig auf eine andere 
Dienststelle außerhalb der Polizei versetzt. DPA 
 ""Kretschmer büßt für Fehler, die andere be- gangen haben."" 
 Werner J. Patzelt 
 Politikwissenschaftler"
core,EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittel(2).PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittel(2).PDF,EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittelt.,Bergische Morgenpost,Donnerstag 30. August 2018,,,336,285,3088,False,,False,,exact_001,near_002,,drop,exact_duplicate,34eec1a3cfd148b7702e190645c15d769f92c323,"Berlin (rtr) Die VerÃ¶ffentlichung des Haftbefehls im Zusammenhang mit der Messerattacke und den folgenden 
Ausschreitungen von Chemnitz hat bundesweite EmpÃ¶rung ausgelÃ¶st. Es kÃ¶nne nicht sein, dass sehr 
persÃ¶nliche Dinge und interne AblÃ¤ufe der Justiz der Ã–ffentlichkeit zugÃ¤nglich gemacht wÃ¼rden, sagte 
Bundesinnenminister Horst Seehofer am Mittwoch.
Die Staatsanwaltschaft Dresden stufte den im Internet von rechten Gruppierungen verÃ¶ffentlichten Haftbefehl der 
StrafverfolgungsbehÃ¶rde in Chemnitz als echt ein und leitete Ermittlungen wegen Verletzung eines 
Dienstgeheimnisses ein. Die Polizei bereitete sich auf neue Kundgebungen vor. Am Donnerstag will Sachsens 
MinisterprÃ¤sident Michael Kretschmer nach Chemnitz fahren. Die als rechts eingestufte â€žBÃ¼rgerbewegung 
Pro Chemnitzâ€œ hat dazu aufgerufen, den MinisterprÃ¤sidenten â€žzu empfangenâ€œ.
Der im Internet verÃ¶ffentlichte Haftbefehl bezieht sich auf einen der beiden Migranten, die die Staatsanwaltschaft 
Chemnitz verdÃ¤chtigt, am Wochenende einen Deutschen erstochen zu haben. Die Messerattacke war AuslÃ¶ser 
von Protesten in Chemnitz, zu denen unter anderem rechte Gruppierungen aufgerufen hatten. In der Folge kam es 
am Sonntag und Montagabend zu Demonstrationen, bei denen Migranten bedroht oder mit dem Hitler-GruÃŸ 
verfassungsfeindliche Symbole gezeigt wurden. AfD-Chef Alexander Gauland rechtfertigte die Ausschreitungen. 
â€žWenn eine solche TÃ¶tungstat passiert, ist es normal, dass Menschen ausrastenâ€œ, sagte er.
Der Hohe Kommissar fÃ¼r Menschenrechte der Uno zeigte sich schockiert Ã¼ber die Ausschreitungen. In ganz 
Europa werde nicht genug gegen rechte Tendenzen getan, sagte Seid Raad al-Hussein. Es mÃ¼ssten sich mehr 
Stimmen erheben, um zu erklÃ¤ren, dass Anstachelungen zum Hass gegen Menschenrechte verstoÃŸen. Die 
Stadt Chemnitz reagierte mit einer Veranstaltungsreihe auf die rechten Proteste. An den kommenden vier 
Montagen sollen zahlreiche Bands auftreten, darunter auch die â€žToten Hosenâ€œ aus DÃ¼sseldorf.
Leitartikel"
core,EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittel(3).PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittel(3).PDF,EmpÃ¶rung Ã¼ber Haftbefehl im Netz; In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittelt.,Neuss Grevenbroicher Zeitung,Donnerstag 30. August 2018,,,336,285,3097,False,,False,,exact_001,near_002,,drop,exact_duplicate,34eec1a3cfd148b7702e190645c15d769f92c323,"Berlin (rtr) Die VerÃ¶ffentlichung des Haftbefehls im Zusammenhang mit der Messerattacke und den folgenden 
Ausschreitungen von Chemnitz hat bundesweite EmpÃ¶rung ausgelÃ¶st. Es kÃ¶nne nicht sein, dass sehr 
persÃ¶nliche Dinge und interne AblÃ¤ufe der Justiz der Ã–ffentlichkeit zugÃ¤nglich gemacht wÃ¼rden, sagte 
Bundesinnenminister Horst Seehofer am Mittwoch.
Die Staatsanwaltschaft Dresden stufte den im Internet von rechten Gruppierungen verÃ¶ffentlichten Haftbefehl der 
StrafverfolgungsbehÃ¶rde in Chemnitz als echt ein und leitete Ermittlungen wegen Verletzung eines 
Dienstgeheimnisses ein. Die Polizei bereitete sich auf neue Kundgebungen vor. Am Donnerstag will Sachsens 
MinisterprÃ¤sident Michael Kretschmer nach Chemnitz fahren. Die als rechts eingestufte â€žBÃ¼rgerbewegung 
Pro Chemnitzâ€œ hat dazu aufgerufen, den MinisterprÃ¤sidenten â€žzu empfangenâ€œ.
Der im Internet verÃ¶ffentlichte Haftbefehl bezieht sich auf einen der beiden Migranten, die die Staatsanwaltschaft 
Chemnitz verdÃ¤chtigt, am Wochenende einen Deutschen erstochen zu haben. Die Messerattacke war AuslÃ¶ser 
von Protesten in Chemnitz, zu denen unter anderem rechte Gruppierungen aufgerufen hatten. In der Folge kam es 
am Sonntag und Montagabend zu Demonstrationen, bei denen Migranten bedroht oder mit dem Hitler-GruÃŸ 
verfassungsfeindliche Symbole gezeigt wurden. AfD-Chef Alexander Gauland rechtfertigte die Ausschreitungen. 
â€žWenn eine solche TÃ¶tungstat passiert, ist es normal, dass Menschen ausrastenâ€œ, sagte er.
Der Hohe Kommissar fÃ¼r Menschenrechte der Uno zeigte sich schockiert Ã¼ber die Ausschreitungen. In ganz 
Europa werde nicht genug gegen rechte Tendenzen getan, sagte Seid Raad al-Hussein. Es mÃ¼ssten sich mehr 
Stimmen erheben, um zu erklÃ¤ren, dass Anstachelungen zum Hass gegen Menschenrechte verstoÃŸen. Die 
Stadt Chemnitz reagierte mit einer Veranstaltungsreihe auf die rechten Proteste. An den kommenden vier 
Montagen sollen zahlreiche Bands auftreten, darunter auch die â€žToten Hosenâ€œ aus DÃ¼sseldorf.
Leitartikel"
core,EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittel.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\EmpÃ¶rung Ã¼ber Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittel.PDF,EmpÃ¶rung Ã¼ber Haftbefehl im Netz; In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittelt.,Solinger Morgenpost,Donnerstag 30. August 2018,,,336,285,3073,False,,False,,exact_001,near_002,,drop,exact_duplicate,34eec1a3cfd148b7702e190645c15d769f92c323,"Berlin (rtr) Die VerÃ¶ffentlichung des Haftbefehls im Zusammenhang mit der Messerattacke und den folgenden 
Ausschreitungen von Chemnitz hat bundesweite EmpÃ¶rung ausgelÃ¶st. Es kÃ¶nne nicht sein, dass sehr 
persÃ¶nliche Dinge und interne AblÃ¤ufe der Justiz der Ã–ffentlichkeit zugÃ¤nglich gemacht wÃ¼rden, sagte 
Bundesinnenminister Horst Seehofer am Mittwoch.
Die Staatsanwaltschaft Dresden stufte den im Internet von rechten Gruppierungen verÃ¶ffentlichten Haftbefehl der 
StrafverfolgungsbehÃ¶rde in Chemnitz als echt ein und leitete Ermittlungen wegen Verletzung eines 
Dienstgeheimnisses ein. Die Polizei bereitete sich auf neue Kundgebungen vor. Am Donnerstag will Sachsens 
MinisterprÃ¤sident Michael Kretschmer nach Chemnitz fahren. Die als rechts eingestufte â€žBÃ¼rgerbewegung 
Pro Chemnitzâ€œ hat dazu aufgerufen, den MinisterprÃ¤sidenten â€žzu empfangenâ€œ.
Der im Internet verÃ¶ffentlichte Haftbefehl bezieht sich auf einen der beiden Migranten, die die Staatsanwaltschaft 
Chemnitz verdÃ¤chtigt, am Wochenende einen Deutschen erstochen zu haben. Die Messerattacke war AuslÃ¶ser 
von Protesten in Chemnitz, zu denen unter anderem rechte Gruppierungen aufgerufen hatten. In der Folge kam es 
am Sonntag und Montagabend zu Demonstrationen, bei denen Migranten bedroht oder mit dem Hitler-GruÃŸ 
verfassungsfeindliche Symbole gezeigt wurden. AfD-Chef Alexander Gauland rechtfertigte die Ausschreitungen. 
â€žWenn eine solche TÃ¶tungstat passiert, ist es normal, dass Menschen ausrastenâ€œ, sagte er.
Der Hohe Kommissar fÃ¼r Menschenrechte der Uno zeigte sich schockiert Ã¼ber die Ausschreitungen. In ganz 
Europa werde nicht genug gegen rechte Tendenzen getan, sagte Seid Raad al-Hussein. Es mÃ¼ssten sich mehr 
Stimmen erheben, um zu erklÃ¤ren, dass Anstachelungen zum Hass gegen Menschenrechte verstoÃŸen. Die 
Stadt Chemnitz reagierte mit einer Veranstaltungsreihe auf die rechten Proteste. An den kommenden vier 
Montagen sollen zahlreiche Bands auftreten, darunter auch die â€žToten Hosenâ€œ aus DÃ¼sseldorf.
Leitartikel"
core,Empörung über Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittelt.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\Empörung über Haftbefehl im Netz In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittelt.PDF,Empörung über Haftbefehl im Netz; In Chemnitz wird wegen Verletzung von Dienstgeheimnissen ermittelt.,Rheinische Post,Donnerstag 30. August 2018,,,336,261,3205,False,,False,,,near_002,,review,possible_near_duplicate,4f6857520a1e16b0fe9a00d3d321948f3af1e716,"Berlin (rtr) Die Veröffentlichung des Haftbefehls im Zusammenhang mit der Messerattacke und den folgenden 
Ausschreitungen von Chemnitz hat bundesweite Empörung ausgelöst. Es könne nicht sein, dass sehr persönliche 
Dinge und interne Abläufe der Justiz der Ã–ffentlichkeit zugänglich gemacht würden, sagte Bundesinnenminister 
Horst Seehofer am Mittwoch.
Die Staatsanwaltschaft Dresden stufte den im Internet von rechten Gruppierungen veröffentlichten Haftbefehl der 
Strafverfolgungsbehörde in Chemnitz als echt ein und leitete Ermittlungen wegen Verletzung eines 
Dienstgeheimnisses ein. Die Polizei bereitete sich auf neue Kundgebungen vor. Am Donnerstag will Sachsens 
Ministerpräsident Michael Kretschmer nach Chemnitz fahren. Die als rechts eingestufte ,,Bürgerbewegung Pro 
Chemnitz'' hat dazu aufgerufen, den Ministerpräsidenten ,,zu empfangen''.
Der im Internet veröffentlichte Haftbefehl bezieht sich auf einen der beiden Migranten, die die Staatsanwaltschaft 
Chemnitz verdächtigt, am Wochenende einen Deutschen erstochen zu haben. Die Messerattacke war Auslöser von 
Protesten in Chemnitz, zu denen unter anderem rechte Gruppierungen aufgerufen hatten. In der Folge kam es am 
Sonntag und Montagabend zu Demonstrationen, bei denen Migranten bedroht oder mit dem Hitler-Gruß 
verfassungsfeindliche Symbole gezeigt wurden. AfD-Chef Alexander Gauland rechtfertigte die Ausschreitungen. 
,,Wenn eine solche Tötungstat passiert, ist es normal, dass Menschen ausrasten'', sagte er.
Der Hohe Kommissar für Menschenrechte der Uno zeigte sich schockiert über die Ausschreitungen. In ganz 
Europa werde nicht genug gegen rechte Tendenzen getan, sagte Seid Raad al-Hussein. Es müssten sich mehr 
Stimmen erheben, um zu erklären, dass Anstachelungen zum Hass gegen Menschenrechte verstoßen. Die Stadt 
Chemnitz reagierte mit einer Veranstaltungsreihe auf die rechten Proteste. An den kommenden vier Montagen 
sollen zahlreiche Bands auftreten, darunter auch die ,,Toten Hosen'' aus Düsseldorf.
Leitartikel"
core,Ende der Gewissheiten SACHSEN I Nach den Krawallen in Chemnitz hat das Bundesland mehr als ein Image(2).PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive_core\Ende der Gewissheiten SACHSEN I Nach den Krawallen in Chemnitz hat das Bundesland mehr als ein Image(2).PDF,Ende der Gewissheiten SACHSEN I Nach den Krawallen in Chemnitz hat das Bundesland mehr als ein,Lauterbacher Anzeiger (Germany),Freitag 31. August 2018,Jörg Schurig,POLITIK; ; S. 2,516,454,4314,False,,False,,exact_002,near_003,,drop,exact_duplicate,ebfdf68ddec722f2bc6dd530c250ce701d9d3268,"DRESDEN. Gut ein Jahr vor der Landtagswahl in Sachsen ist nur eines sicher - dass nichts sicher ist. Die 
Ausschreitungen von Chemnitz nach einer tödlichen Messerattacke tatverdächtiger Migranten und die anhaltende 
Hetze gegen Ausländer haben den Druck auf den Freistaat und seinen Ministerpräsidenten Michael Kretschmer 
(CDU) in den vergangenen Tagen mächtig erhöht. Personelle Konsequenzen sind allerdings momentan kaum zu 
erwarten. Kretschmer ist erst etwas mehr als neun Monate im Amt - ein neuerlicher Führungswechsel zum jetzigen 
Zeitpunkt würde der Sachsen-CDU wohl den Rest geben.
Zu den Gewissheiten dieser Tage gehört auch, dass die Zeiten absoluter CDU-Herrschaft in Sachsen wohl vorbei 
sind. Bei einem Stimmenanteil von 30 Prozent liegt die CDU einer am Dienstag veröffentlichten Erhebung des 
Meinungsforschungsinstituts Infratest dimap im Auftrag des MDR zufolge derzeit nur fünf Prozentpunkte vor der 
AfD, die ihr bei der Bundestagswahl 2017 sogar den Schneid abgekauft hatte und stärkste Kraft im Freistaat 
geworden war. Dahinter rangieren Linke (18 Prozent), SPD (11), Grüne (6) und FDP (5). Koalitionen mit Linken und 
AfD hat Kretschmer bereits ausgeschlossen. Und auch die Linken wollen sich mit der CDU nicht ins ""koalitionäre 
Bett"" legen.
Die AfD hat da weniger Berührungsängste. Landesparteichef Jörg Urban kann sich eigenen Worten zufolge ein 
Bündnis mit der CDU gut vorstellen - vor allem mit der CDU als Juniorpartner. Quo vadis, Sachsen? Die politische 
Entwicklung wird auch davon abhängen, wie viele ""Wutbürger"" die AfD letztlich wirklich mobilisieren kann. Dass sie 
Stimmungen im Land für sich zu nutzen weiß, zeigt sie gerade in Chemnitz. Dass sie dabei Seite an Seite mit 
Rechtsextremisten steht, stört die AfD nicht.
Urban bezeichnet die AfD als Volkspartei. ""Auch wenn die allermeisten Medien weiterhin versuchen, uns wahlweise 
zu stigmatisieren oder totzuschweigen - es wird nicht gelingen"", sagt er. Die CDU bekomme nun die ""Quittung für 
ihre unsoziale und schlechte Politik"".
Bei den Christdemokraten hält man dagegen. Es werde der CDU am ehesten zugetraut, das Land voranzubringen, 
sagte Generalsekretär Alexander Dierks nach Veröffentlichung der jüngsten Umfrage. Der Koalitionspartner SPD 
sieht in der anstehenden Landtagswahl eine Richtungsentscheidung. Man werde im Wahlkampf der 
""Angstgesellschaft eine Hoffnungsgesellschaft entgegensetzen"", kündigte Generalsekretärin Daniela Kolbe an. 

Ende der Gewissheiten SACHSEN I Nach den Krawallen in Chemnitz hat das Bundesland mehr als ein 
Imageproblem
Linke-Fraktionschef Rico Gebhardt betonte: ""Ziel am Ende des Wahljahres muss es sein, dass die dauerregierende 
CDU künftig weniger und die menschenverachtende AfD gar keine Macht haben wird."" Grünen-Landesparteichef 
Norman Volger sagte, man wolle ""die Macht der CDU brechen"".
HESSISCHE POLIZEI HILFT SACHSEN Hessens Polizei wird nach den Ausschreitungen in Chemnitz die 
Sicherheitskräfte in Sachsen unterstützen. 60 Bereitschaftspolizisten aus Hessen sollten bei dem Treffen von 
Sachsens Ministerpräsident Michael Kretschmer (CDU) mit Chemnitzer Bürgern am Abend mit für die Sicherheit 
sorgen, wie ein Sprecher des Wiesbadener Innenministeriums am Donnerstag auf Anfrage sagte."
