group_id,group_type,item_count,files,titles,publications,dates
near_003,duplicate_near,3,Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüc(2).PDF | Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüc(3).PDF | Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüc.PDF,Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüchtlinge | Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüchtlinge | Flüchtlinge nicht als Fremde ansehen ; Interview Susanne Schröder vom Netzwerk für traumatisierte,Nordwest-Zeitung | Nordwest-Zeitung | Nordwest-Zeitung,27. Februar 2025 | 27. Februar 2025 | 27. Februar 2025
near_004,duplicate_near,2,Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu vie(2).PDF | Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu vie.PDF,"Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu viel, um eine | Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu viel, um eine",Rheinische Post | Rheinische Post,Montag 3. Februar 2025 | Montag 3. Februar 2025
near_005,duplicate_near,2,Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab Das Bundesamt für Migration ents(2).PDF | Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab Das Bundesamt für Migration ents.PDF,Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab Das Bundesamt für Migration | Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab; Das Bundesamt für Migration,Rheinische Post | Rheinische Post,Freitag 21. Februar 2025 | Freitag 21. Februar 2025
near_006,duplicate_near,2,Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung(2).PDF | Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung.PDF,Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung von | Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung von,Rheinische Post | Rheinische Post,Mittwoch 19. Februar 2025 | Mittwoch 19. Februar 2025
near_007,duplicate_near,2, Jedes Gespräch hilft In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukrai(2).PDF |  Jedes Gespräch hilft In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukrai.PDF,Jedes Gespräch hilft; In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukraine. Die | Jedes Gespräch hilft In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukraine . Die,Rheinische Post | Rheinische Post,Freitag 7. Februar 2025 | Freitag 7. Februar 2025
variant_001,regional_variant,2,Deutlich mehr rechtsextreme Straftaten(2).PDF | Deutlich mehr rechtsextreme Straftaten.PDF,Deutlich mehr rechtsextreme Straftaten | Deutlich mehr rechtsextreme Straftaten,Frankfurter Rundschau | Frankfurter Rundschau,Freitag 14. Februar 2025 | Freitag 14. Februar 2025
variant_002,regional_variant,2,Deutschland außenpolitisch gefordert Die Kriege in der Ukraine und in Nahost hatten bereits immense(2).PDF | Deutschland außenpolitisch gefordert Die Kriege in der Ukraine und in Nahost hatten bereits immense.PDF,Deutschland außenpolitisch gefordert; Die Kriege in der Ukraine und in Nahost hatten bereits immense | Deutschland außenpolitisch gefordert Die Kriege in der Ukraine und in Nahost hatten bereits immense,Rheinische Post | Rheinische Post,Samstag 22. Februar 2025 | Samstag 22. Februar 2025
variant_003,regional_variant,3,Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüc(2).PDF | Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüc(3).PDF | Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüc.PDF,Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüchtlinge | Flüchtlinge nicht als Fremde ansehen Interview Susanne Schröder vom Netzwerk für traumatisierte Flüchtlinge | Flüchtlinge nicht als Fremde ansehen ; Interview Susanne Schröder vom Netzwerk für traumatisierte,Nordwest-Zeitung | Nordwest-Zeitung | Nordwest-Zeitung,27. Februar 2025 | 27. Februar 2025 | 27. Februar 2025
variant_004,regional_variant,2,Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu vie(2).PDF | Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu vie.PDF,"Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu viel, um eine | Flüchtlingssituation bleibt angespannt Aktuell leben 921 Flüchtlinge in Erkelenz . Eigentlich zu viel, um eine",Rheinische Post | Rheinische Post,Montag 3. Februar 2025 | Montag 3. Februar 2025
variant_005,regional_variant,2,Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab Das Bundesamt für Migration ents(2).PDF | Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab Das Bundesamt für Migration ents.PDF,Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab Das Bundesamt für Migration | Im Jahr 2024 schob die Düsseldorfer Ausländerbehörde 95 Menschen ab; Das Bundesamt für Migration,Rheinische Post | Rheinische Post,Freitag 21. Februar 2025 | Freitag 21. Februar 2025
variant_006,regional_variant,2,Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung(2).PDF | Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung.PDF,Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung von | Schwierige Wohnungssituation Die Stadt Xanten hat der Politik ihre Erfahrungen mit der Unterbringung von,Rheinische Post | Rheinische Post,Mittwoch 19. Februar 2025 | Mittwoch 19. Februar 2025
variant_007,regional_variant,2, Jedes Gespräch hilft In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukrai(2).PDF |  Jedes Gespräch hilft In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukrai.PDF,Jedes Gespräch hilft; In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukraine. Die | Jedes Gespräch hilft In Wuppertal sitzt das bundesweite Sorgentelefon für Flüchtlinge aus der Ukraine . Die,Rheinische Post | Rheinische Post,Freitag 7. Februar 2025 | Freitag 7. Februar 2025
