group_id,group_type,item_count,files,titles,publications,dates
exact_001,duplicate_exact,2,"_Wir wollen euch haben!_ Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für(2).PDF | _Wir wollen euch haben!_ Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für.PDF","""Wir wollen euch haben!"" Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr | ""Wir wollen euch haben!""; Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr",Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),5. Februar 2015 | 5. Februar 2015
near_001,duplicate_near,3,"_Wir wollen euch haben!_ Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für(2).PDF | _Wir wollen euch haben!_ Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für.PDF | »Wir wollen euch haben!« Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für.PDF","""Wir wollen euch haben!"" Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr | ""Wir wollen euch haben!""; Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr | »Wir wollen euch haben!« Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr",Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),5. Februar 2015 | 5. Februar 2015 | 5. Februar 2015
near_002,duplicate_near,2,Die wollen nur deutsche Jobs_ Gut so! Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. D(2).PDF | Die wollen nur deutsche Jobs_ Gut so! Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. D.PDF,Die wollen nur deutsche Jobs? Gut so!; Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. Das | Die wollen nur deutsche Jobs? Gut so! Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. Das,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),26. Februar 2015 | 26. Februar 2015
variant_001,regional_variant,3,"_Wir wollen euch haben!_ Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für(2).PDF | _Wir wollen euch haben!_ Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für.PDF | »Wir wollen euch haben!« Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für.PDF","""Wir wollen euch haben!"" Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr | ""Wir wollen euch haben!""; Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr | »Wir wollen euch haben!« Manfred Schmidt, Präsident des Bundesamtes für Migration, sagt, er sei für mehr",Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),5. Februar 2015 | 5. Februar 2015 | 5. Februar 2015
variant_002,regional_variant,2,Die wollen nur deutsche Jobs_ Gut so! Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. D(2).PDF | Die wollen nur deutsche Jobs_ Gut so! Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. D.PDF,Die wollen nur deutsche Jobs? Gut so!; Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. Das | Die wollen nur deutsche Jobs? Gut so! Wirtschaftsflüchtlinge sind in Deutschland nicht willkommen. Das,Die ZEIT (inklusive ZEIT Magazin) | Die ZEIT (inklusive ZEIT Magazin),26. Februar 2015 | 26. Februar 2015
