batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die AfD fühlt sich ungerecht behandelt.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die AfD fühlt sich ungerecht behandelt.PDF,Die AfD fühlt sich ungerecht behandelt,die afd fühlt sich ungerecht behandelt,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 17. Januar 2024,,751,5246,95f56a65627d4de0940ce5285a0d74bcd288060f,,unique,keep,,no,,no,,,POLITIK; S. 2,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die AfD ist eine ernste Gefahr für die Demokratie.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die AfD ist eine ernste Gefahr für die Demokratie.PDF,Die AfD ist eine ernste Gefahr für die Demokratie,die afd ist eine ernste gefahr für die demokratie,Frankfurter Rundschau,frankfurter rundschau,Samstag 20. Januar 2024,,785,5333,5ffb4665f69d631826ffa841234eefc716339ae1,,unique,keep,,no,,no,,,FR-FORUM; S. 20,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die AfD und die Hebel der Macht Rechtsextremismus Warum das Potsdamer Geheimtreffen für Alarmstimmun.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die AfD und die Hebel der Macht Rechtsextremismus Warum das Potsdamer Geheimtreffen für Alarmstimmun.PDF,Die AfD und die Hebel der Macht; Rechtsextremismus Warum das Potsdamer Geheimtreffen für,die afd und die hebel der macht rechtsextremismus warum das potsdamer geheimtreffen für,Nordwest-Zeitung,nordwestzeitung,12. Januar 2024,,657,4718,7e39aa025e32b664e250a048b0fbafe76004f9af,,unique,keep,,no,,no,,,HINTERGRUND; S. 16,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die Ampel verstolpert Start ins Superwahljahr Am Sonntag wurde in einigen Berliner Wahlbezirken die.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die Ampel verstolpert Start ins Superwahljahr Am Sonntag wurde in einigen Berliner Wahlbezirken die.PDF,Die Ampel verstolpert Start ins Superwahljahr; Am Sonntag wurde in einigen Berliner Wahlbezirken die,die ampel verstolpert start ins superwahljahr am sonntag wurde in einigen berliner wahlbezirken die,"taz, die tageszeitung",taz die tageszeitung,Dienstag 13. Februar 2024,Stefan Alberti,1063,7319,27ee55dc093efe1aa537644343abcf1835dbf659,,unique,keep,,no,,no,,,INLAND; S. 6,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die blaue Gefahr Nach den Landtagswahlen im Herbst könnte die AfD im Osten womöglich regieren. Das e.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die blaue Gefahr Nach den Landtagswahlen im Herbst könnte die AfD im Osten womöglich regieren. Das e.PDF,Die blaue Gefahr Nach den Landtagswahlen im Herbst könnte die AfD im Osten womöglich regieren. Das,die blaue gefahr nach den landtagswahlen im herbst könnte die afd im osten womöglich regieren das,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,18. Januar 2024,"Anne Hähnig, August Modersohn, Martin Nejezchleba",1816,12821,89e8ed4ec77238c09a93f3e594f69a07152938cc,,unique,keep,,no,,no,,,POLITIK;Die blaue Gefahr; S. 3; Ausg. 4,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die braune Eminenz Im November trafen sich in einem Potsdamer Hotel Rechtsextremisten und AfD-Politi.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die braune Eminenz Im November trafen sich in einem Potsdamer Hotel Rechtsextremisten und AfD-Politi.PDF,Die braune Eminenz; Im November trafen sich in einem Potsdamer Hotel Rechtsextremisten und AfD-Politiker.,die braune eminenz im november trafen sich in einem potsdamer hotel rechtsextremisten und afdpolitiker,"taz, die tageszeitung",taz die tageszeitung,Samstag 27. Januar 2024,"Jean-Philipp Baeck, Anne Fromm",889,6384,46eac26bfd39366e60a5d84652cde8f3e6fe0d95,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die bürgerliche Antifa Es gibt eine breite Mehrheit gegen die Mentalität des Hasses. Man muss sich n.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die bürgerliche Antifa Es gibt eine breite Mehrheit gegen die Mentalität des Hasses. Man muss sich n.PDF,Die bürgerliche Antifa; Es gibt eine breite Mehrheit gegen die Mentalität des Hasses. Man muss sich nur mit ihr,die bürgerliche antifa es gibt eine breite mehrheit gegen die mentalität des hasses man muss sich nur mit ihr,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 01. Februar 2024,Jan Feddersen,885,6225,776e25d0a4db1bde8bafe5793281f3e728398cd6,,unique,keep,,no,,no,,,MEINUNG UND DISKUSSION; S. 12,yes,commentary_noncore
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die demokratische Welle.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die demokratische Welle.PDF,Die demokratische Welle,die demokratische welle,Frankfurter Rundschau,frankfurter rundschau,Donnerstag 18. Januar 2024,,620,4413,2651812c05248dc4641b44db6aeff632130661fa,,unique,keep,,no,,no,,,POLITIK; S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die Geschichte des _Unworts_ Remigraion.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die Geschichte des _Unworts_ Remigraion.PDF,"Die Geschichte des ""Unworts"" Remigraion",die geschichte des unworts remigraion,Die Welt,die welt,Dienstag 16. Januar 2024,Matthias Heine,324,2243,59cdc7842e2ecf287107da921b658438968e5b41,,unique,keep,,no,,no,,,KULTUR; ZU GUTER LETZT; S. 16; Ausg. 11,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Die Härte der CDU nach dem Potsdamer Treffen Partei treibt dritten Ausschluss voran, um die Glaubwür.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die Härte der CDU nach dem Potsdamer Treffen Partei treibt dritten Ausschluss voran, um die Glaubwür.PDF","Die Härte der CDU nach dem Potsdamer Treffen; Partei treibt dritten Ausschluss voran, um die",die härte der cdu nach dem potsdamer treffen partei treibt dritten ausschluss voran um die,Die Welt,die welt,Mittwoch 7. Februar 2024,Nikolaus Doll,978,7182,e51238d576395ab60a27ea83a22b6e46de8837d3,,unique,keep,,no,,no,,,Politik; S. 4; Ausg. 27,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die mobilisierte Republik Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um(2).PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die mobilisierte Republik Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um(2).PDF,Die mobilisierte Republik; Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um die,die mobilisierte republik analyse deutschlandweit demonstrieren tausende gegen rechts die sorge um die,Rheinische Post,rheinische post,Samstag 20. Januar 2024,Dorothee Krings,968,6854,c82219de9fefb1181fd3786bc57c4fce73863459,variant_004,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: Die mobilisierte Republik Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um.PDF (variant_004).,S. 2,yes,commentary_noncore
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die mobilisierte Republik Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die mobilisierte Republik Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um.PDF,Die mobilisierte Republik Analyse Deutschlandweit demonstrieren Tausende gegen rechts. Die Sorge um die,die mobilisierte republik analyse deutschlandweit demonstrieren tausende gegen rechts die sorge um die,Rheinische Post,rheinische post,Samstag 20. Januar 2024,Dorothee Krings,968,6854,b6cd86c262ef4fc13ae9d2bfe2d12d98fd0f4c73,variant_004,regional_variant,keep,,yes,cleanest_parsed_version,no,,Representative kept for variant_004.,S. 2,yes,commentary_noncore
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die neuen Abwehrkräfte Seit Veröffentlichung der  Correctiv -Recherche gibt es eine Demowelle gegen.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die neuen Abwehrkräfte Seit Veröffentlichung der  Correctiv -Recherche gibt es eine Demowelle gegen.PDF,Die neuen Abwehrkräfte Seit Veröffentlichung der Correctiv -Recherche gibt es eine Demowelle gegen,die neuen abwehrkräfte seit veröffentlichung der correctiv recherche gibt es eine demowelle gegen,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 01. Februar 2024,"Anna Klöpper, Christoph Schmidt-Lunau, David Muschenich, Sabina Zollner",2304,15174,0b24a63a63c00c150684951ff6f0dc357790cc5d,,unique,keep,,no,,no,,,SCHWERPUNKT; S. 4-5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Die wirkliche Gefahr Ein Buch des Forschers Hendrik Cremer reagiert auf das gewachsene Selbstbewusst.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Die wirkliche Gefahr Ein Buch des Forschers Hendrik Cremer reagiert auf das gewachsene Selbstbewusst.PDF,Die wirkliche Gefahr; Ein Buch des Forschers Hendrik Cremer reagiert auf das gewachsene Selbstbewusstsein,die wirkliche gefahr ein buch des forschers hendrik cremer reagiert auf das gewachsene selbstbewusstsein,"taz, die tageszeitung",taz die tageszeitung,Samstag 10. Februar 2024,Leon Holly,716,5084,b9de325e6f2fffe2ee97d4450735f6b0ebca0398,,unique,keep,,no,,no,,,POLITISCHES BUCH; S. 13,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Digitales Crack.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Digitales Crack.PDF,Digitales Crack,digitales crack,Berliner Zeitung,berliner zeitung,07. Februar 2024,,1120,7804,019cd37189e8a5fcc8a440e3bc11b2ea091ed6b1,,unique,keep,,no,,no,,,POLITIK; S. 13,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Düsseldorf erwartet 30.000 Demonstranten Am Wochenende finden in vielen Städten Proteste gegen Recht(2).PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Düsseldorf erwartet 30.000 Demonstranten Am Wochenende finden in vielen Städten Proteste gegen Recht(2).PDF,Düsseldorf erwartet 30.000 Demonstranten; Am Wochenende finden in vielen Städten Proteste gegen,düsseldorf erwartet 30000 demonstranten am wochenende finden in vielen städten proteste gegen,Rheinische Post,rheinische post,Samstag 27. Januar 2024,Lilli Stegner,535,3813,6841d7bf8fbaa88cc5e77b86c11d9f5e21e1a0df,exact_004,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Düsseldorf erwartet 30.000 Demonstranten Am Wochenende finden in vielen Städten Proteste gegen Recht.PDF (exact_004).,S. 3,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Düsseldorf erwartet 30.000 Demonstranten Am Wochenende finden in vielen Städten Proteste gegen Recht.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Düsseldorf erwartet 30.000 Demonstranten Am Wochenende finden in vielen Städten Proteste gegen Recht.PDF,Düsseldorf erwartet 30.000 Demonstranten; Am Wochenende finden in vielen Städten Proteste gegen,düsseldorf erwartet 30000 demonstranten am wochenende finden in vielen städten proteste gegen,Rheinische Post,rheinische post,Samstag 27. Januar 2024,Lilli Stegner,535,3813,6841d7bf8fbaa88cc5e77b86c11d9f5e21e1a0df,exact_004,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_004.,S. 3,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Echo der Vergangenheit.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Echo der Vergangenheit.PDF,Echo der Vergangenheit,echo der vergangenheit,Der Tagesspiegel,der tagesspiegel,Freitag 26. Januar 2024,,1333,9794,88aa3153990c654d1ff94b62aff9ab97d2380093,,unique,keep,,no,,no,,,KULTUR; Kultur; S. 24,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,EGLV entsetzt von Rechtsextremen.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\EGLV entsetzt von Rechtsextremen.PDF,EGLV entsetzt von Rechtsextremen,eglv entsetzt von rechtsextremen,Rheinische Post,rheinische post,Freitag 19. Januar 2024,,280,2319,f8edfa7890de45cd0ca20ec2789eea90ea529b51,,unique,keep,,no,,no,,,S. 24,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Ehemaliger Delmenhorster offenbar an Plänen beteiligt Rechtsextremismus Vorbestrafter Neonazi soll b.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Ehemaliger Delmenhorster offenbar an Plänen beteiligt Rechtsextremismus Vorbestrafter Neonazi soll b.PDF,Ehemaliger Delmenhorster offenbar an Plänen beteiligt; Rechtsextremismus Vorbestrafter Neonazi soll bei,ehemaliger delmenhorster offenbar an plänen beteiligt rechtsextremismus vorbestrafter neonazi soll bei,Nordwest-Zeitung,nordwestzeitung,12. Januar 2024,,455,3373,eb65a1fe17541c91abd06a96eeaf8559a51a8cd5,,unique,keep,,no,,no,,,HINTERGRUND; S. 16,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Ehrenamtler bilden Demokratie-Bündnis  Jochen Hochkamer, Elke Herrmann und Bernd Giese sind die Init.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Ehrenamtler bilden Demokratie-Bündnis  Jochen Hochkamer, Elke Herrmann und Bernd Giese sind die Init.PDF","Ehrenamtler bilden Demokratie-Bündnis  Jochen Hochkamer, Elke Herrmann und Bernd Giese sind die",ehrenamtler bilden demokratiebündnis jochen hochkamer elke herrmann und bernd giese sind die,Rheinische Post,rheinische post,Donnerstag 15. Februar 2024,Lena Steffens,612,4299,eef94d50d5f0310094903ae7d47e341cd2c3eb8f,,unique,keep,,no,,no,,,S. 19,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Ein ganzheitlicher Nazi Am geheimen  Remigrations -Treffen nahm auch der rechtsextreme Kieler Heilpr.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Ein ganzheitlicher Nazi Am geheimen  Remigrations -Treffen nahm auch der rechtsextreme Kieler Heilpr.PDF,Ein ganzheitlicher Nazi; Am geheimen Remigrations -Treffen nahm auch der rechtsextreme Kieler,ein ganzheitlicher nazi am geheimen remigrations treffen nahm auch der rechtsextreme kieler,"taz, die tageszeitung",taz die tageszeitung,Donnerstag 18. Januar 2024,Andreas Speit,426,3138,d64e25a364b9327f3c9b0f3d2209768c53ece591,,unique,keep,,no,,no,,,NORD AKTUELL; S. 26-27,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Ein sträfliches Versäumnis Viele Maßnahmen könnten gegen die AfD helfen, aber fast alle bergen hohe.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Ein sträfliches Versäumnis Viele Maßnahmen könnten gegen die AfD helfen, aber fast alle bergen hohe.PDF","Ein sträfliches Versäumnis; Viele Maßnahmen könnten gegen die AfD helfen, aber fast alle bergen hohe",ein sträfliches versäumnis viele massnahmen könnten gegen die afd helfen aber fast alle bergen hohe,"taz, die tageszeitung",taz die tageszeitung,Dienstag 16. Januar 2024,Christian Jakob,856,6082,8840f725db67e494bd9043da517f287fad284b3f,,unique,keep,,no,,no,,,MEINUNG UND DISKUSSION; S. 12,yes,commentary_noncore
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Eine Partei, zwei Zungen(2).PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Eine Partei, zwei Zungen(2).PDF","Eine Partei, zwei Zungen",eine partei zwei zungen,Frankfurter Rundschau,frankfurter rundschau,Samstag 20. Januar 2024,,492,3499,beed3a4e0fed231c72cda463b98370bc311c0519,exact_005,duplicate_exact,drop,duplicate_exact,no,,no,,"Dropped in favor of representative file: Eine Partei, zwei Zungen.PDF (exact_005).",HESSEN; S. D2,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Eine Partei, zwei Zungen.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Eine Partei, zwei Zungen.PDF","Eine Partei, zwei Zungen",eine partei zwei zungen,Frankfurter Rundschau,frankfurter rundschau,Samstag 20. Januar 2024,,492,3499,beed3a4e0fed231c72cda463b98370bc311c0519,exact_005,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_005.,FRANKFURT; S. F2,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Eine Recherche und ihre Inszenierung Correctiv führte am Mittwoch im Berliner Ensemble die viel disk.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Eine Recherche und ihre Inszenierung Correctiv führte am Mittwoch im Berliner Ensemble die viel disk.PDF,Eine Recherche und ihre Inszenierung; Correctiv führte am Mittwoch im Berliner Ensemble die viel diskutierte,eine recherche und ihre inszenierung correctiv führte am mittwoch im berliner ensemble die viel diskutierte,"taz, die tageszeitung",taz die tageszeitung,Freitag 19. Januar 2024,Jens Winter,818,5744,d4c7fcfabc93f3477b372b8830fe0f9528e4e733,,unique,keep,,no,,no,,,KULTUR; S. 16,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Einreisesperre für Rechtsextremen Der Österreicher Martin Sellner von den Identitären warb in Potsda.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Einreisesperre für Rechtsextremen Der Österreicher Martin Sellner von den Identitären warb in Potsda.PDF,Einreisesperre für Rechtsextremen Der Österreicher Martin Sellner von den Identitären warb in Potsdam für,einreisesperre für rechtsextremen der österreicher martin sellner von den identitären warb in potsdam für,"taz, die tageszeitung",taz die tageszeitung,Dienstag 30. Januar 2024,Konrad Litschko,451,3531,e83e716e8a9dc79906802fd3a474e25c27c2fdfb,,unique,keep,,no,,no,,,INLAND; S. 6,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Einreiseverbot für Martin Sellner.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Einreiseverbot für Martin Sellner.PDF,Einreiseverbot für Martin Sellner,einreiseverbot für martin sellner,Der Tagesspiegel,der tagesspiegel,Sonntag 04. Februar 2024,,270,2073,6649620c9c13e3d534fe0bed7adacc38d14e39fb,,unique,keep,,no,,no,,,BRANDENBURG; Brandenburg; S. B10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Einstimmig abgestimmt.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Einstimmig abgestimmt.PDF,Einstimmig abgestimmt,einstimmig abgestimmt,Frankfurter Rundschau,frankfurter rundschau,Montag 19. Februar 2024,,431,3141,53db45b080c4e23a68310f458d97d0ec8c49b4b9,,unique,keep,,no,,no,,,STADTTEILE; S. F10,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Einstweilige Verfügung gegen Correctiv Portal muss aber nur eine Passage über einen der Teilnehmer d.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Einstweilige Verfügung gegen Correctiv Portal muss aber nur eine Passage über einen der Teilnehmer d.PDF,Einstweilige Verfügung gegen Correctiv Portal muss aber nur eine Passage über einen der Teilnehmer des,einstweilige verfügung gegen correctiv portal muss aber nur eine passage über einen der teilnehmer des,Berliner Zeitung,berliner zeitung,28. Februar 2024,,536,3964,5c9cd8941e5e8d677bd8af2f29f9db50b56739f1,,unique,keep,,no,,no,,,POLITIK; S. 13,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Eklat in Brandenburgs Landtag.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Eklat in Brandenburgs Landtag.PDF,Eklat in Brandenburgs Landtag,eklat in brandenburgs landtag,Berliner Zeitung,berliner zeitung,25. Januar 2024,,365,2700,908bf604e4f91998c653c205f72154e792de430c,,unique,keep,,no,,no,,,TITEL; S. 1,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Enthüllung mit unerwarteten Folgen Die Veröffentlichung des Medienhauses Correctiv zu einem privaten(2).PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Enthüllung mit unerwarteten Folgen Die Veröffentlichung des Medienhauses Correctiv zu einem privaten(2).PDF,Enthüllung mit unerwarteten Folgen Die Veröffentlichung des Medienhauses Correctiv zu einem privaten,enthüllung mit unerwarteten folgen die veröffentlichung des medienhauses correctiv zu einem privaten,Rheinische Post,rheinische post,Samstag 10. Februar 2024,Verena Schmitt-Roschmann,582,4305,2ca0bd06aa30ac47736ceaeae3af940a0fa57c44,exact_006,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Enthüllung mit unerwarteten Folgen Die Veröffentlichung des Medienhauses Correctiv zu einem privaten.PDF (exact_006).,S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Enthüllung mit unerwarteten Folgen Die Veröffentlichung des Medienhauses Correctiv zu einem privaten.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Enthüllung mit unerwarteten Folgen Die Veröffentlichung des Medienhauses Correctiv zu einem privaten.PDF,Enthüllung mit unerwarteten Folgen; Die Veröffentlichung des Medienhauses Correctiv zu einem privaten,enthüllung mit unerwarteten folgen die veröffentlichung des medienhauses correctiv zu einem privaten,Rheinische Post,rheinische post,Samstag 10. Februar 2024,Verena Schmitt-Roschmann,582,4305,2ca0bd06aa30ac47736ceaeae3af940a0fa57c44,exact_006,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_006.,S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Entwicklung hätte kaum einer vorausgesagt Rechtsextremismus Zwischenbilanz der Correctiv-Enthüllung.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Entwicklung hätte kaum einer vorausgesagt Rechtsextremismus Zwischenbilanz der Correctiv-Enthüllung.PDF,Entwicklung hätte kaum einer vorausgesagt Rechtsextremismus Zwischenbilanz der Correctiv-Enthüllung Seit,entwicklung hätte kaum einer vorausgesagt rechtsextremismus zwischenbilanz der correctiventhüllung seit,Nordwest-Zeitung,nordwestzeitung,14. Februar 2024,,681,5141,a6d234838cc976dfdd002bca71a5d5fe5172ff91,,unique,keep,,no,,no,,,HINTERGRUND; S. 18,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Erprobung des Ausnahmezustands Politik Welches Denken hinter den jüngst enthüllten rechtsextremen De.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Erprobung des Ausnahmezustands Politik Welches Denken hinter den jüngst enthüllten rechtsextremen De.PDF,Erprobung des Ausnahmezustands; Politik Welches Denken hinter den jüngst enthüllten rechtsextremen,erprobung des ausnahmezustands politik welches denken hinter den jüngst enthüllten rechtsextremen,Südwest Presse,südwest presse,Samstag 20. Januar 2024,,692,5248,4eee6835592fe3820aa30d449a55a891679f4144,,unique,keep,,no,,no,,,FEUILLETON; S. 24; Band 80; Ausg. 16,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Es gibt eine Radikalisierung zum Identitären Braucht auch die Architektur eine Brandmauer_ Der Kriti.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Es gibt eine Radikalisierung zum Identitären Braucht auch die Architektur eine Brandmauer_ Der Kriti.PDF,Es gibt eine Radikalisierung zum Identitären Braucht auch die Architektur eine Brandmauer? Der Kritiker,es gibt eine radikalisierung zum identitären braucht auch die architektur eine brandmauer der kritiker,"taz, die tageszeitung",taz die tageszeitung,Montag 29. Januar 2024,Uwe Rada,1374,9709,51e4dff3171f2ce8e07784703fd1706f9d23f3f6,,unique,keep,,no,,no,,,"BERLIN AKTUELL; S. 21,22",no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Es kommt darauf an, dagegenzuhalten Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab(2).PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Es kommt darauf an, dagegenzuhalten Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab(2).PDF","Es kommt darauf an, dagegenzuhalten; Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab.",es kommt darauf an dagegenzuhalten die demos gegen rechtsextremismus nötigen der politik respekt ab,Rheinische Post,rheinische post,Donnerstag 25. Januar 2024,Sina Zehrfeld,644,4772,7a8eae2fcac79e0b477f3789f1d61141332534fe,variant_005,regional_variant,drop,regional_variant,no,,no,,"Dropped in favor of representative file: Es kommt darauf an, dagegenzuhalten Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab.PDF (variant_005).",S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Es kommt darauf an, dagegenzuhalten Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Es kommt darauf an, dagegenzuhalten Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab.PDF","Es kommt darauf an, dagegenzuhalten Die Demos gegen Rechtsextremismus nötigen der Politik Respekt ab.",es kommt darauf an dagegenzuhalten die demos gegen rechtsextremismus nötigen der politik respekt ab,Rheinische Post,rheinische post,Donnerstag 25. Januar 2024,Sina Zehrfeld,644,4772,d329578e1d9361fb2dc180b70be21af54a695f98,variant_005,regional_variant,keep,,yes,cleanest_parsed_version,no,,Representative kept for variant_005.,S. 5,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,Es regt sich Widerspruch.PDF,C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Es regt sich Widerspruch.PDF,Es regt sich Widerspruch,es regt sich widerspruch,Rheinische Post,rheinische post,Samstag 20. Januar 2024,Mike Michel,294,2090,645a9f097d60a63462227869891e9f1bd6b6ccc9,,unique,keep,,no,,no,,,S. 18,no,
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,"Faschismus, verschlüsselt.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\Faschismus, verschlüsselt.PDF","Faschismus, verschlüsselt",faschismus verschlüsselt,Berliner Zeitung,berliner zeitung,16. Januar 2024,,316,2325,09ed8ddbb1c3624d00f9092b6f838619b2ba8295,,unique,keep,,no,,no,,,FEUILLETON; Unwort des Jahres; S. 12,no,
