batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,section,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,raw_text_chars,low_value_flag,low_value_reason,exact_duplicate_group,near_duplicate_group,repeated_variant_group,body_text
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,",,Die Grenzen zwischen Rechtsextremisten und Rechtspopulisten verschwimmen_.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\,,Die Grenzen zwischen Rechtsextremisten und Rechtspopulisten verschwimmen_.PDF",",,Die Grenzen zwischen Rechtsextremisten und Rechtspopulisten verschwimmen""",die grenzen zwischen rechtsextremisten und rechtspopulisten verschwimmen,Der Tagesspiegel,der tagesspiegel,Montag 05. Februar 2024,,IM GESPRÄCH; S. 12,1694,12241,e6900ccf7e1199961f855a5df0ef454042bd9b98,,unique,keep,,no,,no,,,13109,no,,,,,"Frau Wodak, Sie forschen seit fast 40 Jahren zu rechter Rhetorik. Im November trafen sich Politiker der in Teilen 
als ,,gesichert rechtsextrem"" eingestuften AfD sowie zwei Mitglieder der erzkonservativen CDU-Abspaltung 
Werteunion mit dem österreichischen Rechtsextremisten Martin Sellner in einer Villa in Potsdam. Seit das bekannt 
wurde, taucht der dort benutze Begriff ,,Remigration"" immer wieder auf. Wo kommt der her? Ursprünglich bezieht 
sich der Begriff auf das Zurückkommen von Menschen, die im Exil gelebt haben, in der Emigration. Er bedeutet, 
dass man dorthin zurückkehrt, von wo man einmal weggegangen ist. Man verwendete das Wort zum Beispiel bei 
Menschen, die 1938 nach dem sogenannten Anschluss aus Österreich geflüchtet waren. Die lebten dann in den 
USA, in Großbritannien, auch in Südamerika, in Chile oder Uruguay, und entschieden sich nach dem Ende des 
Zweiten Weltkriegs, in ihr Heimatland zurückzukehren. 
Darum ging es bei dem Treffen in Potsdam aber nicht. Die AfD und die Identitären, eine rechtsextreme Gruppe, zu 
der auch der Österreicher Martin Sellner gehört, definierten den Begriff ,,Remigration"" um und neu. So erhält er 
eine völlig neue Bedeutung: Menschen, die keine ,,echten"" Deutschen sind, sollen deportiert werden. In diesem 
Sinne wird das Wort völlig konträr zu seiner ursprünglichen Bedeutung benutzt. Das ist typisch für rechte Rhetorik. 
Etwas Diskriminierendes wird sozusagen soft formuliert und dadurch akzeptabel. Daher nutzt man den Begriff 
,,Remigration"", meint damit aber letztlich etwas Ähnliches wie mit ,,Deportation"". 
Etwas Ähnliches? Ich will nicht unbedingt behaupten, dass man das Gleiche meint. Ich halte Gleichsetzungen mit 
der NS-Zeit für schwierig, weil wir heute mit einem anderen Kontext konfrontiert sind. In Potsdam wurde nicht 
explizit gesagt, dass Menschen in Konzentrationslager deportiert werden sollen, oder dass sie vernichtet werden 
sollen, sondern dass sie woandershin, außerhalb Deutschlands, gebracht werden sollen. Was sonst noch 
mitgemeint wurde, darüber können wir nur spekulieren.
,,Remigration"" wurde vor kurzem zum Unwort des Jahres 2023 gekürt. Was halten Sie von der Auszeichnung? Ich 
halte das für eine sinnvolle jährliche Aktion. Durch den Begriff ,,Unwort"" wird klar darauf hingewiesen, dass der 
Ausdruck nicht akzeptabel ist und man ihn nicht verwenden soll. 
In Ihrem Buch ,,Politik mit der Angst. Die schamlose Normalisierung rechtsextremer und rechtspopulistischer 
Diskurse"" schreiben Sie von einer Zwickmühle, in der sich Journalistinnen und Journalisten in Bezug auf rechte 
Rhetorik befinden. Sie müssen über rechte Provokationen berichten, dürfen die Debatte aber nicht weiter 

,,Die Grenzen zwischen Rechtsextremisten und Rechtspopulisten verschwimmen""
emotionalisieren. Wenn sie nicht berichten, könnte man dies als Zustimmung werten. Daher ist das eine schwierige 
Aufgabe. Rechtspopulisten verschaffen sich Aufmerksamkeit, indem sie Skandale provozieren. Das passiert auch 
jetzt in der Debatte um die ,,Remigration"". Doch das lenkt von anderen wichtigen Themen ab, etwa von der Inflation 
oder von Kriegen, und Journalistinnen und Journalisten müssen darauf achten, dass sie diese Dynamik nicht weiter 
befeuern.
Wie geht das? Etwa so: ,,Die AfD versucht wieder einmal zu provozieren: Gestern ereignete sich dies und das."" - 
das kann man dann kurz beschreiben, auf Zeitungsseite sieben oder acht. Man muss es nicht als unkommentierte 
Schlagzeile auf die Titelseite bringen. Journalistinnen und Journalisten müssten signalisieren, dass sie verstanden 
haben, wie diese Dynamik - das rechtspopulistische Perpetuum Mobile - funktioniert: dass die Rechten immer 
wieder Empörung schüren, man sich davon aber nicht provozieren lassen sollte. 
Wie passiert das eigentlich, dass rechte Rhetorik in unsere Sprache einfließt? Wenn der Vorsitzende der FPÖ, 
Herbert Kickl, sagt, er will ,,Volkskanzler"" werden, dann verwendet er einen Begriff, den auch schon die 
Nationalsozialisten nutzten. Aber auch andere Politiker haben den Ausdruck ,,Volkskanzler"" schon verwendet, in 
ganz anderen Zusammenhängen und ohne Anspielungscharakter. 
All dies wissen viele Menschen nicht und sie werden denken, dass der Ausdruck ,,Volkskanzler"" völlig okay ist. Und 
selbst wenn sie die Geschichte des Begriffs kennen: Kickl kann die Anschuldigung, er habe einen Nazibegriff 
verwendet, immer zurückweisen und sagen, er habe den Zusammenhang mit der Nazi-Zeit nicht gekannt - oder 
eben den Begriff wörtlich gemeint: ,,Kanzler des österreichischen Volkes"".
Ist das typisch für rechte Rhetorik? Ja, das bezeichnet man als ,,kalkulierte Ambivalenz"": Man spricht mit einem 
Begriff oder einer Äußerung strategisch verschiedene Bedeutungen an.
Was beobachten Sie in Ihrer Forschung noch? Sehr oft werden vorschnelle Generalisierungen von Eigenschaften 
ganzer Gruppen vorgenommen. Ihnen wird damit ihre Diversität abgesprochen. Sie werden damit auf Vorurteile 
reduziert, etwa: ,,Die ... sind alle faul und können nichts"". Auch Strohmann-Trugschlüsse werden häufig verwendet. 
In der Migrationsdebatte heißt es zum Beispiel immer wieder: ,,Die Grünen/Linken/Gutmenschen wollen alle zu uns 
hereinlassen."" Dabei steht das in keinem Parteiprogramm. Wenn jemand das aber behauptet, dann bringt er oder 
sie das Gegenüber in die Defensive. Denn die Behauptung steht ja im Raum und man muss sich nun verteidigen.
Inwiefern sprechen Rechtsextremisten anders als Rechtspopulisten? Rechtsextremisten sprechen sich offen für 
eine Führerpartei aus und schlagen vor, diese auch mit Gewalt an die Macht zu bringen. Sie bewegen sich also 
außerhalb des Verfassungsbogens und demokratischer Regeln. Aber die Grenzen zwischen Rechtsextremisten 
und Rechtspopulisten verschwimmen. In rechtspopulistischen Parteien gibt es Politikerinnen wie Alice Weidel oder 
auch Marine Le Pen, die versuchen, sich vom extrem rechten Rand abzugrenzen. Und es gibt Menschen wie Björn 
Höcke...
... den Vorsitzenden der als ,,gesichert rechtsextrem"" eingestuften AfD in Thüringen. Dem Fernsehsender 
,,Phoenix"" sagte er im vergangenen Sommer am Rande eines Parteitags zur Europawahl: ,,Die EU muss sterben, 
damit das wahre Europa leben kann."" EU-Skepsis ist typisch für Rechtspopulisten. Alle rechtspopulistischen 
Parteien sind national orientiert und wenden sich gegen alles, was scheinbar das ,,Vaterland"" bedroht. ,,Wahres 
Europa"" steht im Zusammenhang mit dem Ausdruck ,,das wahre Volk"". Dieser Begriff impliziert wiederum eine 
homogen imaginierte Gruppe. Das kann auf eine Blut-und-Boden-Ideologie hinweisen. In jedem Fall ist die 
Annahme, es gäbe ein solches homogenes Volk, Grundlage rechtspopulistischen und rechtsextremen Denkens.
Vor ungefähr einem Jahr bezeichnete der CDU-Vorsitzende Friedrich Merz arabischstämmige Schüler in einer 
ZDF-Talkshow als ,,kleine Paschas"". Ist das rechtspopulistisch? Nicht unbedingt, aber es ist herablassend. Ein 
weißer, älterer Mann äußert sich abwertend über migrantische Buben. Er unterstellt ihnen, frauenfeindlich zu sein. 
Das ist eine vorschnelle Generalisierung und daher vorurteilsbehaftet.
Im Sommer 2023 sprach Hubert Aiwanger, Bayerns Vize-Ministerpräsident und Vorsitzender der Freien Wähler, auf 
einer Demonstration gegen das Heizungsgesetz. Er bezeichnete die Bundesregierung als ,,Chaoten"" und forderte 
sie auf, zurückzutreten, wenn sie noch einen ,,Funken Anstand"" besitze. Er beklagte sich über ,,links-grünes 
,,Die Grenzen zwischen Rechtsextremisten und Rechtspopulisten verschwimmen""
Gender-Gaga"", und sagte: ,,Jetzt ist der Punkt erreicht, wo endlich die schweigende große Mehrheit dieses Landes 
sich die Demokratie wieder zurückholen muss."" Ist das ein Beispiel für rechtspopulistische Rhetorik? Ja, zum einen 
wertet Aiwanger seine politischen Gegner ab, indem er sie als ,,Chaoten"" bezeichnet. Zum anderen wertet er ihre 
Politik ab und spricht von ,,Gender-Gaga"". Man kann zum Gendern stehen, wie man will, aber Aiwanger liefert ja 
kein Argument gegen das Gendern. Er wertet pauschal ab.
Was ist mit dem Ausdruck ,,die schweigende große Mehrheit""? Den verwendet nicht nur Aiwanger. Auch Donald 
Trump in den USA und der FPÖ-Vorsitzende Herbert Kickl in Österreich weisen auf die ,,schweigende Mehrheit"" 
hin. Sie sehen sich als die einzigen richtigen Vertreter des Volkes, die anscheinend für die Mehrheit der Menschen 
im Land sprechen. Dabei ist das gar nicht bewiesen - und laut Meinungsumfragen ist es auch nicht der Fall. Aber 
diese Phrase taucht in verschiedenen Kontexten immer wieder auf. 
Auch im rechten Milieu. Ja. Man behauptet, für ,,das Volk"" zu sprechen, das sich nichts gegen ,,die Elite"" zu sagen 
traut. Aiwanger mobilisiert den ,,einfachen"" Mann und die ,,einfache"" Frau ,,von der Straße"" gegen seine politischen 
Gegner. Er diffamiert und verleumdet sie. Das ist typisch für rechte Rhetorik. Und wir dürfen auch den Kontext nicht 
vergessen: Aiwanger hat sich so auf einer Demonstration geäußert, wenige Monate vor den Landtagswahlen. 
Damit versuchte er, Wählerinnen und Wähler zu mobilisieren. 
Aiwanger benutzte auch das Wort ,,Anstand"". Das ist sehr interessant, denn ,,Anstand"" ist ein Begriff, den in 
Österreich schon der Rechtspopulist Jörg Haider häufig verwendet hat. Der Anstand - nicht klar und eindeutig 
definiert - gehört, so die Rechtspopulisten, zur Identität eines ,,echten"" Deutschen oder eines ,,echten"" 
Österreichers. Es wird impliziert: Das sind anständige Menschen - im Gegensatz zu den ,,illegalen Ausländern"" 
oder der ,,korrupten Elite"". Dabei ist es paradox, dass jemand wie Aiwanger diesen Begriff für sich reklamiert. 
Immerhin ist ein höchst unanständiges Flugblatt mit Nazi-Inhalten aufgetaucht, das er als Jugendlicher in seiner 
Schultasche herumgetragen haben soll.
Wie kamen Sie eigentlich dazu, rechte Rhetorik zu erforschen? Damit habe ich bereits 1986 angefangen. 
Rückblickend war das ein unglaublich interessantes Jahr. Einerseits begannen die Österreicher ihre komplexe NS-
Vergangenheit zu bearbeiten - was 1968 in Deutschland passierte, passierte hier 1986, nämlich die sogenannte 
Waldheim-Affäre. Man fragte die Eltern und Großeltern: ,,Was hast du damals gemacht? Wo warst du dabei?"" 
Andererseits gab es die Gegenbewegung zu dieser Aufarbeitung, Jörg Haider wurde Vorsitzender der FPÖ. Er 
entwickelte neue rhetorische Muster. Sein Diskurs war häufig revisionistisch und offen xenophob, auch 
antisemitisch. Das hat mich aufmerken lassen. 
Ihre Forschung betrifft Sie aber auch persönlich. Meine Familie ist tatsächlich remigriert. Meine Eltern sind jüdisch 
und flohen vor den Nazis nach England. Ich bin in London geboren. Später kehrten wir nach Österreich zurück - mit 
dem Vorhaben, dass so etwas wie der Holocaust nie wieder passiert.
Finden Sie es nach all den Jahren frustrierend, dass immer noch neues Forschungsmaterial dazukommt? Ich kann 
als Sprachwissenschaftlerin mein Wissen zu rechter Rhetorik und rechten Ideologien zur Verfügung stellen. Die 
Erhaltung der liberalen Demokratie und ,,Nie wieder"" - das ist mir sehr wichtig. Auch wenn ich manchmal 
tatsächlich frustriert bin, dass sich manches nicht zu ändern scheint oder sogar noch verschlimmert.
***
 Ruth Wodaks Familie ist aus Großbritannien nach Österreich ,,remigriert"" -lange bevor die Identitären den Begriff 
für ihre Agenda kaperten. 
 Zitat 
Das ist typisch für rechte Rhetorik. Etwas Diskriminierendes wird sozusagen soft formuliert und dadurch 
akzeptabel.
 Ruth Wodak 
,,Die Grenzen zwischen Rechtsextremisten und Rechtspopulisten verschwimmen""
 Infobox 
 Zur Person 
Ruth Wodak, 73, ist Sprachwissenschaftlerin und emeritierte Professorin an den Universitäten Wien und Lancaster, 
Großbritannien. Sie schrieb Bücher über das ,,Sprachverhalten von Angeklagten bei Gericht"" (1975) und in 
Gruppentherapien (1986) sowie über die Wirkung rechtspopulistischer Diskurse (2016). Wodak wurde in London 
als Tochter jüdischer Eltern geboren, ihr Vater war Diplomat. 1996 erhielt sie den Wittgenstein-Preis, Österreichs 
höchstdotierte Forschungsauszeichnung. Außerdem führt sie zwei Ehrendoktortitel und wurde vom 
österreichischen Frauenministerium für ihren Einsatz zur Gleichberechtigung von Männern und Frauen 2018 mit 
dem Lebenswerk-Preis ausgezeichnet."
Corrective Revelation,Corrective Revelation,Correctiv(272).ZIP,",,Entsetzt über rechte Hetze_.PDF","C:\PythonProjects\AfD-project\Corpora\Corrective Revelation\raw_unarchive\,,Entsetzt über rechte Hetze_.PDF",",,Entsetzt über rechte Hetze""",entsetzt über rechte hetze,Der Tagesspiegel,der tagesspiegel,Mittwoch 17. Januar 2024,,WIRTSCHAFT IN BERLIN; S. B21,228,1798,c7315f7f11847077d0a4e5182e941a10973c2e4f,,unique,keep,,no,,no,,,2517,no,,,,,"Die Präsidentin und Präsidenten der vier regionalen Industrie- und Handelskammern (IHK) in Berlin und 
Brandenburg haben sich auf eine gemeinsame Erklärung verständigt. Anlass sind die Enthüllungen über Treffen 
von Mitgliedern der AfD, rechter Gruppen und lokalen Unternehmerpersönlichkeiten. Diese sollen in Potsdam über 
eine Strategie zum Umgang mit Migranten und Deutsche mit migrantischen Wurzeln im Falle einer 
Machtübernahme beraten haben.
,,Wirtschaft entsetzt über rechte Hetze"" ist die am Montag veröffentlichte Stellungnahme überschrieben. Die 
gewerbliche Wirtschaft in Berlin und Brandenburg verurteile die in den Medien veröffentlichten Planspiele rechter 
Gruppen zur systematischen Ausweisung von Menschen mit Migrationshintergrund, heißt es. ,,Diese rassistischen 
und menschenfeindlichen Überlegungen sind geeignet, dem internationalen Ansehen und dem Wirtschaftsstandort 
schweren Schaden zuzufügen.""
In der Metropolregion würden rund 500.000 Zugewanderte arbeiten und so zur wirtschaftlichen Entwicklung der 
Region beitragen, argumentieren die Kammern. ,,Nicht zuletzt angesichts des zunehmenden Fachkräftemangels 
sind wir auf Fach- und Arbeitskräfte aus dem Ausland angewiesen. Wir brauchen also eine Willkommenskultur für 
den unkomplizierten, geregelten Zuzug und keine rechte Hetze."" Als Unterzeichner gaben die Kammern an: Ina 
Hänsel, Präsidentin der IHK Potsdam, Carsten Christ, Präsident der IHK Ostbrandenburg, Jens Warnken, Präsident 
der IHK Cottbus, und Sebastian Stietzel, den Präsidenten der IHK Berlin. Die vier Kammern gemeinsam sind für 
das gesamte Gebiet der Länder Berlin und Brandenburg verantwortlich. (kph)
***
 Neben Berlins IHK-Präsident Sebastian Stietzel haben auch die Präsidentin und zwei Präsidenten der drei 
Brandenburger IHKs unterschrieben."
