survey_id,parliament_id,parliament,parliament_shortcut,pollster,tasker,method,published_date,fieldwork_start,fieldwork_end,sample_size,party_id,party,party_name,pct,source
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,7,AfD,Alternative für Deutschland,25.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,2,SPD,Sozialdemokratische Partei Deutschlands,13.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,5,Linke,Die Linke,10.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,0,Sonstige,sonstige Parteien,6.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4174,0,Bundestag,Bundestag,Verian (Emnid),FOCUS,Telefonisch,2026-05-08,2026-04-28,2026-05-05,1448,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,7,AfD,Alternative für Deutschland,27.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,25.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,2,SPD,Sozialdemokratische Partei Deutschlands,12.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,5,Linke,Die Linke,11.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,0,Sonstige,sonstige Parteien,9.0,DAWUM
4173,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-05-08,2026-05-05,2026-05-07,1240,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,7,AfD,Alternative für Deutschland,27.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,2,SPD,Sozialdemokratische Partei Deutschlands,12.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,5,Linke,Die Linke,10.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,0,Sonstige,sonstige Parteien,5.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4172,0,Bundestag,Bundestag,Infratest dimap,ARD-Tagesthemen,Telefon & Online,2026-05-07,2026-05-04,2026-05-06,1303,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,7,AfD,Alternative für Deutschland,41.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,101,CDU,Christlich Demokratische Union,26.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,5,Linke,Die Linke,12.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,2,SPD,Sozialdemokratische Partei Deutschlands,7.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,0,Sonstige,sonstige Parteien,6.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,4,Grüne,Bündnis 90/Die Grünen,4.0,DAWUM
4171,14,Landtag von Sachsen-Anhalt,Sachsen-Anhalt,Infratest dimap,MDR / Mitteldeutsche Zeitung / Volksstimme,Telefon & Online,2026-05-07,2026-04-29,2026-05-05,1164,23,BSW,Bündnis Sahra Wagenknecht,4.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,7,AfD,Alternative für Deutschland,27.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,22.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,4,Grüne,Bündnis 90/Die Grünen,16.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,2,SPD,Sozialdemokratische Partei Deutschlands,12.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,5,Linke,Die Linke,11.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,0,Sonstige,sonstige Parteien,8.0,DAWUM
4170,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-05-05,2026-04-28,2026-05-04,2002,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,7,AfD,Alternative für Deutschland,27.5,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,2,SPD,Sozialdemokratische Partei Deutschlands,13.5,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,5,Linke,Die Linke,10.5,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,0,Sonstige,sonstige Parteien,4.0,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4169,0,Bundestag,Bundestag,INSA,BILD,Online,2026-05-05,2026-04-30,2026-05-04,2008,23,BSW,Bündnis Sahra Wagenknecht,3.5,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,7,AfD,Alternative für Deutschland,28.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,5,Linke,Die Linke,11.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,0,Sonstige,sonstige Parteien,4.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4168,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-05-02,2026-04-27,2026-04-30,1207,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,101,CDU,Christlich Demokratische Union,19.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,4,Grüne,Bündnis 90/Die Grünen,18.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,5,Linke,Die Linke,18.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,7,AfD,Alternative für Deutschland,18.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,0,Sonstige,sonstige Parteien,7.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4167,3,Berliner Abgeordnetenhaus,Berlin,Infratest dimap,RBB Abendschau / RBB 88.8,Telefon & Online,2026-04-29,2026-04-23,2026-04-27,1155,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,101,CDU,Christlich Demokratische Union,30.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,7,AfD,Alternative für Deutschland,22.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,2,SPD,Sozialdemokratische Partei Deutschlands,15.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,5,Linke,Die Linke,7.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,0,Sonstige,sonstige Parteien,6.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,8,Freie Wähler,Freie Wähler,4.0,DAWUM
4166,7,Hessischer Landtag,Hessen,INSA,BILD,Online,2026-04-29,2026-04-14,2026-04-21,1000,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,7,AfD,Alternative für Deutschland,28.0,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,23.5,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,4,Grüne,Bündnis 90/Die Grünen,12.5,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,5,Linke,Die Linke,11.0,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,0,Sonstige,sonstige Parteien,4.0,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,3,FDP,Freie Demokratische Partei,3.5,DAWUM
4164,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-28,2026-04-24,2026-04-27,2010,23,BSW,Bündnis Sahra Wagenknecht,3.5,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,7,AfD,Alternative für Deutschland,27.0,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,22.0,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,2,SPD,Sozialdemokratische Partei Deutschlands,12.0,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,5,Linke,Die Linke,12.0,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,0,Sonstige,sonstige Parteien,8.0,DAWUM
4163,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-28,2026-04-21,2026-04-27,2503,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,7,AfD,Alternative für Deutschland,28.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,4,Grüne,Bündnis 90/Die Grünen,12.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,5,Linke,Die Linke,11.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,0,Sonstige,sonstige Parteien,5.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4162,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-25,2026-04-20,2026-04-24,1203,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,2,SPD,Sozialdemokratische Partei Deutschlands,25.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,101,CDU,Christlich Demokratische Union,25.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,7,AfD,Alternative für Deutschland,20.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,4,Grüne,Bündnis 90/Die Grünen,12.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,5,Linke,Die Linke,7.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,0,Sonstige,sonstige Parteien,4.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4165,9,Niedersächsischer Landtag,Niedersachsen,INSA,BILD,Online,2026-04-22,2026-04-14,2026-04-21,1000,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,101,CDU,Christlich Demokratische Union,32.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,7,AfD,Alternative für Deutschland,20.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,4,Grüne,Bündnis 90/Die Grünen,17.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,0,Sonstige,sonstige Parteien,8.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,5,Linke,Die Linke,6.0,DAWUM
4161,10,Landtag von Nordrhein-Westfalen,Nordrhein-Westfalen (NRW),Forsa,NRW-Tageszeitungen,Online,2026-04-22,2026-04-07,2026-04-14,1531,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,7,AfD,Alternative für Deutschland,26.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,4,Grüne,Bündnis 90/Die Grünen,15.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,2,SPD,Sozialdemokratische Partei Deutschlands,12.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,5,Linke,Die Linke,11.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,0,Sonstige,sonstige Parteien,8.0,DAWUM
4160,0,Bundestag,Bundestag,Forsa,RTL / n-tv,Telefonisch,2026-04-21,2026-04-14,2026-04-20,2502,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,7,AfD,Alternative für Deutschland,26.5,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,4,Grüne,Bündnis 90/Die Grünen,12.5,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,5,Linke,Die Linke,11.0,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,0,Sonstige,sonstige Parteien,5.0,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,3,FDP,Freie Demokratische Partei,3.5,DAWUM
4159,0,Bundestag,Bundestag,INSA,BILD,Online,2026-04-21,2026-04-17,2026-04-20,2003,23,BSW,Bündnis Sahra Wagenknecht,3.5,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,7,AfD,Alternative für Deutschland,27.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,24.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,5,Linke,Die Linke,11.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,0,Sonstige,sonstige Parteien,5.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,3,FDP,Freie Demokratische Partei,3.0,DAWUM
4158,0,Bundestag,Bundestag,INSA,BILD am Sonntag,Telefon & Online,2026-04-18,2026-04-13,2026-04-17,1201,23,BSW,Bündnis Sahra Wagenknecht,3.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,26.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,7,AfD,Alternative für Deutschland,25.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,2,SPD,Sozialdemokratische Partei Deutschlands,14.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,4,Grüne,Bündnis 90/Die Grünen,13.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,5,Linke,Die Linke,10.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,0,Sonstige,sonstige Parteien,8.0,DAWUM
4157,0,Bundestag,Bundestag,Allensbach,Frankfurter Allgemeine Zeitung,Persönlich,2026-04-17,2026-03-23,2026-04-09,1057,3,FDP,Freie Demokratische Partei,4.0,DAWUM
4156,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-04-17,2026-04-14,2026-04-16,1355,7,AfD,Alternative für Deutschland,26.0,DAWUM
4156,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-04-17,2026-04-14,2026-04-16,1355,1,CDU/CSU,Christlich Demokratische Union / Christlich-Soziale Union,25.0,DAWUM
4156,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-04-17,2026-04-14,2026-04-16,1355,4,Grüne,Bündnis 90/Die Grünen,14.0,DAWUM
4156,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-04-17,2026-04-14,2026-04-16,1355,2,SPD,Sozialdemokratische Partei Deutschlands,12.0,DAWUM
4156,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-04-17,2026-04-14,2026-04-16,1355,5,Linke,Die Linke,11.0,DAWUM
4156,0,Bundestag,Bundestag,Forschungsgruppe Wahlen,ZDF-Politbarometer,Telefon & Online,2026-04-17,2026-04-14,2026-04-16,1355,0,Sonstige,sonstige Parteien,9.0,DAWUM
