group_id,group_type,item_count,files,titles,publications,dates
exact_001,duplicate_exact,2,An der Grenze zum Krieg Die Lage im nordsyrischen Idlib eskaliert. Mindestens 33 türkische Soldaten(2).PDF | An der Grenze zum Krieg Die Lage im nordsyrischen Idlib eskaliert. Mindestens 33 türkische Soldaten.PDF,An der Grenze zum Krieg Die Lage im nordsyrischen Idlib eskaliert. Mindestens 33 türkische Soldaten sterben. | An der Grenze zum Krieg Die Lage im nordsyrischen Idlib eskaliert. Mindestens 33 türkische Soldaten sterben.,Rheinische Post | Rheinische Post,Samstag 29. Februar 2020 | Samstag 29. Februar 2020
near_001,duplicate_near,2,"„Nur 45 Prozent haben Ausweispapiere“ Der Bamf-Präsident über die Schwierigkeiten, die Identität von(2).PDF | „Nur 45 Prozent haben Ausweispapiere“ Der Bamf-Präsident über die Schwierigkeiten, die Identität von.PDF","„Nur 45 Prozent haben Ausweispapiere“ Der Bamf-Präsident über die Schwierigkeiten, die Identität von | „Nur 45 Prozent haben Ausweispapiere“; Der Bamf-Präsident über die Schwierigkeiten, die Identität von",Rheinische Post | Rheinische Post,Samstag 1. Februar 2020 | Samstag 1. Februar 2020
variant_001,regional_variant,2,"„Nur 45 Prozent haben Ausweispapiere“ Der Bamf-Präsident über die Schwierigkeiten, die Identität von(2).PDF | „Nur 45 Prozent haben Ausweispapiere“ Der Bamf-Präsident über die Schwierigkeiten, die Identität von.PDF","„Nur 45 Prozent haben Ausweispapiere“ Der Bamf-Präsident über die Schwierigkeiten, die Identität von | „Nur 45 Prozent haben Ausweispapiere“; Der Bamf-Präsident über die Schwierigkeiten, die Identität von",Rheinische Post | Rheinische Post,Samstag 1. Februar 2020 | Samstag 1. Februar 2020
