batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
Chemnitz,Chemnitz,Chemnitz(337).ZIP,",,Migrationsfrage ist die Mutter aller Probleme'' Der Bundesinnenminister über den Fall Sami A. und.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\,,Migrationsfrage ist die Mutter aller Probleme'' Der Bundesinnenminister über den Fall Sami A. und.PDF",",,Migrationsfrage ist die Mutter aller Probleme'' Der Bundesinnenminister über den Fall Sami A. und",migrationsfrage ist die mutter aller probleme der bundesinnenminister über den fall sami a und,Rheinische Post,rheinische post,Donnerstag 6. September 2018,"Quadbeck-Maak, Eva",1140,7959,d067c3683ad83526c0008b9ebfa11772ab608245,,unique,keep,,no,,no,,,,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,2000 Polizisten halten in Chemnitz die Demonstranten auseinander Großkundgebungen bleiben weitgehend.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\2000 Polizisten halten in Chemnitz die Demonstranten auseinander Großkundgebungen bleiben weitgehend.PDF,2000 Polizisten halten in Chemnitz die Demonstranten auseinander Großkundgebungen bleiben weitgehend,2000 polizisten halten in chemnitz die demonstranten auseinander grosskundgebungen bleiben weitgehend,Die Welt,die welt,Montag 3. September 2018,,643,4812,c5519e61557979780dc4c80902150b6939225286,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4; Ausg. 205,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,4000 stoppen AfD-Demo in Rostock Antisemitische Parolen bei Dortmunder Aufzug.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\4000 stoppen AfD-Demo in Rostock Antisemitische Parolen bei Dortmunder Aufzug.PDF,4000 stoppen AfD-Demo in Rostock Antisemitische Parolen bei Dortmunder Aufzug,4000 stoppen afddemo in rostock antisemitische parolen bei dortmunder aufzug,Der Tagesspiegel,der tagesspiegel,Montag 24. September 2018,,279,2097,fd189fd05d45264fd1c44a3abb71548ab5377839,,unique,keep,,no,,no,,,POLITIK; S. 4; Ausg. 23600,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,5 000 Berliner demonstrieren gegen Rechts Reaktion auf Geschehnisse in Chemnitz.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\5 000 Berliner demonstrieren gegen Rechts Reaktion auf Geschehnisse in Chemnitz.PDF,5 000 Berliner demonstrieren gegen Rechts; Reaktion auf Geschehnisse in Chemnitz,5 000 berliner demonstrieren gegen rechts reaktion auf geschehnisse in chemnitz,Berliner Zeitung,berliner zeitung,31. August 2018,Andreas Kopietz,209,1520,87ba79e1ff74588791d0c6e4182150112cf7698a,,unique,keep,,no,,no,,,TITEL; S. 3; Ausg. 203,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Am Arsch_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Am Arsch_.PDF,"""Am Arsch""",am arsch,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 29. August 2018,,1249,8673,8412c1c61d0a57ba97f2ddf2c7dbdd01ff583748,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Auch die AfD wird die Ostdeutschen letztlich enttäuschen_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Auch die AfD wird die Ostdeutschen letztlich enttäuschen_.PDF,"""Auch die AfD wird die Ostdeutschen letztlich enttäuschen""",auch die afd wird die ostdeutschen letztlich enttäuschen,Frankfurter Rundschau,frankfurter rundschau,Freitag 21. September 2018,,2560,16953,303039cc9d7695dcdb08d1f92d0e3bc525d79851,,unique,keep,,no,,no,,,MAGAZIN; S. 20,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Bekannt sind wir jetzt jedenfalls_ Sören Uhle hat den schwierigen Job, für den Standort Chemnitz zu.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Bekannt sind wir jetzt jedenfalls_ Sören Uhle hat den schwierigen Job, für den Standort Chemnitz zu.PDF","""Bekannt sind wir jetzt jedenfalls""; Sören Uhle hat den schwierigen Job, für den Standort Chemnitz zu werben.",bekannt sind wir jetzt jedenfalls sören uhle hat den schwierigen job für den standort chemnitz zu werben,Die Welt,die welt,Samstag 8. September 2018,,1777,12152,c27e8007dc7bda35bb6fa5d4f55bb3d5d5883d72,,unique,keep,,no,,no,,,WIRTSCHAFT; Wirtschaft; S. 12; Ausg. 210,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_CDU-Regierungen ignorierten Rechtsradikalismus_ Grüne kritisieren Kretschmers Regierungserklärung _.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_CDU-Regierungen ignorierten Rechtsradikalismus_ Grüne kritisieren Kretschmers Regierungserklärung _.PDF,"""CDU-Regierungen ignorierten Rechtsradikalismus"" Grüne kritisieren Kretschmers Regierungserklärung /",cduregierungen ignorierten rechtsradikalismus grüne kritisieren kretschmers regierungserklärung,Der Tagesspiegel,der tagesspiegel,Donnerstag 6. September 2018,,352,2667,74b19b8718e86a0393338deadb94d0910f16584f,,unique,keep,,no,,no,,,POLITIK; S. 4; Ausg. 23582,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Das Gefühl, nicht sicher leben zu können_ Chemnitz und die Folgen_ Sachsens Vizeregierungschef Duli.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Das Gefühl, nicht sicher leben zu können_ Chemnitz und die Folgen_ Sachsens Vizeregierungschef Duli.PDF","""Das Gefühl, nicht sicher leben zu können"" Chemnitz und die Folgen: Sachsens Vizeregierungschef Dulig",das gefühl nicht sicher leben zu können chemnitz und die folgen sachsens vizeregierungschef dulig,Die Welt,die welt,Montag 3. September 2018,,1602,10889,eedb2e16bad5052f429c1b4be7631695f64dbec2,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4; Ausg. 205,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Das ist eine Farce_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Das ist eine Farce_.PDF,"""Das ist eine Farce""",das ist eine farce,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 19. September 2018,,702,5144,57b2e048be84318a05f81061b8ec13061673edbc,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Der Osten lässt sich nicht mehr mit der DDR erklären_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Der Osten lässt sich nicht mehr mit der DDR erklären_.PDF,"""Der Osten lässt sich nicht mehr mit der DDR erklären""",der osten lässt sich nicht mehr mit der ddr erklären,Berliner Zeitung,berliner zeitung,08. September 2018,Sabine Rennefanz,2552,16918,dd47e6ffb88b6bae853d471eabc92c861e6c8488,,unique,keep,,no,,no,,,REPORT; S. 2; Ausg. 210,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Der Staat muss beweisen, dass er ein starker Staat ist_ Volker Kauder, Fraktionsvorsitzende der Uni.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Der Staat muss beweisen, dass er ein starker Staat ist_ Volker Kauder, Fraktionsvorsitzende der Uni.PDF","""Der Staat muss beweisen, dass er ein starker Staat ist"" Volker Kauder, Fraktionsvorsitzende der Union im",der staat muss beweisen dass er ein starker staat ist volker kauder fraktionsvorsitzende der union im,Welt am Sonntag,welt am sonntag,2. September 2018,,1992,13814,a58ddee40d89b819bc7738299f4e81a9db3f3a13,,unique,keep,,no,,no,,,POLITIK; POLITIK; S. 4; Ausg. 35,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Der Union einen Riegel vorschieben_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Der Union einen Riegel vorschieben_.PDF,"""Der Union einen Riegel vorschieben""",der union einen riegel vorschieben,Der Tagesspiegel,der tagesspiegel,Freitag 14. September 2018,,509,3396,bce49e6d4924c805709c4501731f9eba0a4d087e,,unique,keep,,no,,no,,,ZWEITE; S. 2; Ausg. 23590,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Die Spannungen nehmen zu_ Rechtsradikalismus-Expertin Schellenberg über die Gründe der Gewalt gegen.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Die Spannungen nehmen zu_ Rechtsradikalismus-Expertin Schellenberg über die Gründe der Gewalt gegen.PDF,"""Die Spannungen nehmen zu"" Rechtsradikalismus-Expertin Schellenberg über die Gründe der Gewalt gegen",die spannungen nehmen zu rechtsradikalismusexpertin schellenberg über die gründe der gewalt gegen,Der Tagesspiegel,der tagesspiegel,Mittwoch 29. August 2018,,833,5889,246c5342f468b7c17770ba7d24a74855b42fc8fd,,unique,keep,,no,,no,,,DRITTE; S. 3; Ausg. 23574,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Ein anderes Bild unserer Stadt zeigen_ Gerd Strohmeier, der Rektor der TU Chemnitz, über die Aussch.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Ein anderes Bild unserer Stadt zeigen_ Gerd Strohmeier, der Rektor der TU Chemnitz, über die Aussch.PDF","""Ein anderes Bild unserer Stadt zeigen"" Gerd Strohmeier, der Rektor der TU Chemnitz, über die",ein anderes bild unserer stadt zeigen gerd strohmeier der rektor der tu chemnitz über die,Der Tagesspiegel,der tagesspiegel,Montag 10. September 2018,,757,5558,50d1949d246a2f86b75eb9f3b577ef4772af065e,,unique,keep,,no,,no,,,WISSEN_FORSCHEN; S. 21; Ausg. 23586,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Ein Angriff auf die Demokratie_ Michael Nattke vom Kulturbüro Sachsen über die rechte Szene in Chem.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Ein Angriff auf die Demokratie_ Michael Nattke vom Kulturbüro Sachsen über die rechte Szene in Chem.PDF,"""Ein Angriff auf die Demokratie"" Michael Nattke vom Kulturbüro Sachsen über die rechte Szene in Chemnitz ,",ein angriff auf die demokratie michael nattke vom kulturbüro sachsen über die rechte szene in chemnitz,Berliner Zeitung,berliner zeitung,28. August 2018,ANNIKA LEISTER,1224,8566,0782557a56c19d45368a4f4f78e7aafaf8500ff6,,unique,keep,,no,,no,,,THEMA; S. 2; Ausg. 200,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Ein Staat auf dem Rückzug_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Ein Staat auf dem Rückzug_.PDF,"""Ein Staat auf dem Rückzug""",ein staat auf dem rückzug,Frankfurter Rundschau,frankfurter rundschau,Mittwoch 29. August 2018,,806,5872,e75ff84f52b512b6d9a06d69e85296f9a4ef77ac,,unique,keep,,no,,no,,,POLITIK; S. 2,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Eine Diktatur zu viel_ In Ostdeutschland sind immer noch Spätfolgen von Nationalsozialismus und Kom.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Eine Diktatur zu viel_ In Ostdeutschland sind immer noch Spätfolgen von Nationalsozialismus und Kom.PDF,"""Eine Diktatur zu viel"" In Ostdeutschland sind immer noch Spätfolgen von Nationalsozialismus und",eine diktatur zu viel in ostdeutschland sind immer noch spätfolgen von nationalsozialismus und,Die Welt,die welt,Freitag 31. August 2018,,1314,8675,1c764d71afef57ec98decb7ea889d51824453d09,,unique,keep,,no,,no,,,FORUM; Interview; S. 2; Ausg. 203,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Es gab keinen Mob, keine Hetzjagd und keine Pogrome_ Sachsens Ministerpräsident Kretschmer kritisie.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Es gab keinen Mob, keine Hetzjagd und keine Pogrome_ Sachsens Ministerpräsident Kretschmer kritisie.PDF","""Es gab keinen Mob, keine Hetzjagd und keine Pogrome"" Sachsens Ministerpräsident Kretschmer kritisiert die",es gab keinen mob keine hetzjagd und keine pogrome sachsens ministerpräsident kretschmer kritisiert die,Die Welt,die welt,Donnerstag 6. September 2018,,472,3494,b4b325cef10a9280178f8e5c814522a177674bcb,,unique,keep,,no,,no,,,TITEL; TITEL; S. 1; Ausg. 208,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Früher hätten Passanten eingegriffen_ Woher stammt die Wut auf ARD, ZDF & Co._ Wie kommen wir da wi.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Früher hätten Passanten eingegriffen_ Woher stammt die Wut auf ARD, ZDF & Co._ Wie kommen wir da wi.PDF","""Früher hätten Passanten eingegriffen"" Woher stammt die Wut auf ARD, ZDF & Co.? Wie kommen wir da",früher hätten passanten eingegriffen woher stammt die wut auf ard zdf  co wie kommen wir da,Der Tagesspiegel,der tagesspiegel,Sonntag 9. September 2018,,977,6963,ea88bc69816a819b8ac8bfabea4b9750da41153e,,unique,keep,,no,,no,,,MEDIEN; S. 31; Ausg. 23585,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Gewaltfreiheit steht über allen Diskussionen_ Bundestagspräsident Wolfgang Schäuble ruft dazu auf,.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Gewaltfreiheit steht über allen Diskussionen_ Bundestagspräsident Wolfgang Schäuble ruft dazu auf,.PDF","""Gewaltfreiheit steht über allen Diskussionen"" Bundestagspräsident Wolfgang Schäuble ruft dazu auf, den",gewaltfreiheit steht über allen diskussionen bundestagspräsident wolfgang schäuble ruft dazu auf den,Der Tagesspiegel,der tagesspiegel,Mittwoch 12. September 2018,,629,4787,cbe174f57d70c6f6fa0d8e474680eaae80945bfd,,unique,keep,,no,,no,,,ZWEITE; S. 2; Ausg. 23588,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Hetzjagd_ ist ein Propagandawort Von Harald Martenstein.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Hetzjagd_ ist ein Propagandawort Von Harald Martenstein.PDF,"""Hetzjagd"" ist ein Propagandawort Von Harald Martenstein",hetzjagd ist ein propagandawort von harald martenstein,Der Tagesspiegel,der tagesspiegel,Sonntag 9. September 2018,,398,2748,9646e0e2dad02582356117ac044017558be2748e,,unique,drop,commentary_noncore,no,,no,,,MEINUNG; S. 6; Ausg. 23585,yes,commentary_noncore
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Hetzjagden nehmen wir nicht hin_ Angela Merkel verurteilt die Ausschreitungen in Chemnitz. Doch die.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Hetzjagden nehmen wir nicht hin_ Angela Merkel verurteilt die Ausschreitungen in Chemnitz. Doch die.PDF,"""Hetzjagden nehmen wir nicht hin"" Angela Merkel verurteilt die Ausschreitungen in Chemnitz. Doch die Stadt",hetzjagden nehmen wir nicht hin angela merkel verurteilt die ausschreitungen in chemnitz doch die stadt,Berliner Zeitung,berliner zeitung,28. August 2018,Bernhard Honnigfort,830,5834,24b464a7eeeefca0c8f09befc3fe0e4a6ea3c0f2,,unique,keep,,no,,no,,,TITEL; S. 1; Ausg. 200,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Hört auf zu diffamieren!_ Nicht der Rechtsextremismus ist das Problem Sachsens, sondern die große U.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Hört auf zu diffamieren!_ Nicht der Rechtsextremismus ist das Problem Sachsens, sondern die große U.PDF","""Hört auf zu diffamieren!"" Nicht der Rechtsextremismus ist das Problem Sachsens, sondern die große",hört auf zu diffamieren nicht der rechtsextremismus ist das problem sachsens sondern die grosse,Die Welt,die welt,Freitag 31. August 2018,,1340,8941,4faac648c5129847f13dd1bca0323ba733b817ea,,unique,keep,,no,,no,,,FORUM; Interview; S. 2; Ausg. 203,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Ich bin froh, dass ich nie der Ost-Barde war_ Clueso gehört zu den erfolgreichsten deutschen Sänger.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Ich bin froh, dass ich nie der Ost-Barde war_ Clueso gehört zu den erfolgreichsten deutschen Sänger.PDF","""Ich bin froh, dass ich nie der Ost-Barde war"" Clueso gehört zu den erfolgreichsten deutschen Sängern und",ich bin froh dass ich nie der ostbarde war clueso gehört zu den erfolgreichsten deutschen sängern und,Welt am Sonntag,welt am sonntag,2. September 2018,,1647,10462,5c1e442c0a90aa7337c5d2b8b4b976c4c1811229,,unique,keep,,no,,no,,,KULTUR; Clueso; S. 59; Ausg. 35,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_In Frankfurt ist kein Platz für Ausgrenzung_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_In Frankfurt ist kein Platz für Ausgrenzung_.PDF,"""In Frankfurt ist kein Platz für Ausgrenzung""",in frankfurt ist kein platz für ausgrenzung,Frankfurter Rundschau,frankfurter rundschau,Montag 3. September 2018,,753,4929,2458c87bf23d743d9cd87079b2f20eb78b6ed807,variant_001,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_001.,FRANKFURT; S. F6,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_In Sachsen hat es der moralische Anstand schwer_ Wie kann es zu Szenen wie denen in Chemnitz kommen.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_In Sachsen hat es der moralische Anstand schwer_ Wie kann es zu Szenen wie denen in Chemnitz kommen.PDF,"""In Sachsen hat es der moralische Anstand schwer"" Wie kann es zu Szenen wie denen in Chemnitz kommen?",in sachsen hat es der moralische anstand schwer wie kann es zu szenen wie denen in chemnitz kommen,Südwest Presse,südwest presse,Mittwoch 29. August 2018,,460,3030,aba9299b47f70a4666a6b854f1f6d135a0a032cf,,unique,keep,,no,,no,,,Politik,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Internationale Studierende in Chemnitz sind Attacken ausgesetzt_ Der Studierendenrat der sächsische.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Internationale Studierende in Chemnitz sind Attacken ausgesetzt_ Der Studierendenrat der sächsische.PDF,"""Internationale Studierende in Chemnitz sind Attacken ausgesetzt"" Der Studierendenrat der sächsischen",internationale studierende in chemnitz sind attacken ausgesetzt der studierendenrat der sächsischen,Der Tagesspiegel,der tagesspiegel,Montag 17. September 2018,,677,5070,72632d6da8b2fe96119949dcfa7a99f97bbdbdfd,,unique,keep,,no,,no,,,WISSEN_FORSCHEN; S. 21; Ausg. 23593,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Judensau, verschwinde aus Deutschland!_.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Judensau, verschwinde aus Deutschland!_.PDF","""Judensau, verschwinde aus Deutschland!""",judensau verschwinde aus deutschland,Frankfurter Rundschau,frankfurter rundschau,Freitag 7. September 2018,,1021,7155,4460dfc65cedfb25534a49dd8bdd7442f9abe911,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Kein Platz für Ausgrenzung_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Kein Platz für Ausgrenzung_.PDF,"""Kein Platz für Ausgrenzung""",kein platz für ausgrenzung,Frankfurter Rundschau,frankfurter rundschau,Montag 3. September 2018,,679,4434,9eb1e270f24e85c13bd1856d02b62eb15d4a29b5,variant_001,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: _In Frankfurt ist kein Platz für Ausgrenzung_.PDF (variant_001).,HESSEN; S. 29,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Nicht jammern, sondern machen_ Auf einer Reise durch Deutschland besucht Familienministerin Franzis(2).PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Nicht jammern, sondern machen_ Auf einer Reise durch Deutschland besucht Familienministerin Franzis(2).PDF","""Nicht jammern, sondern machen"" Auf einer Reise durch Deutschland besucht Familienministerin Franziska",nicht jammern sondern machen auf einer reise durch deutschland besucht familienministerin franziska,Berliner Zeitung,berliner zeitung,01. September 2018,Melanie Reinsch,2345,15712,29d55d7391338be99d79fffccc498478b34ba93d,variant_002,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_002.,REPORT; S. 2; Ausg. 204,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Nicht jammern, sondern machen_ Auf einer Reise durch Deutschland besucht Familienministerin Franzis.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Nicht jammern, sondern machen_ Auf einer Reise durch Deutschland besucht Familienministerin Franzis.PDF","""Nicht jammern, sondern machen"" Auf einer Reise durch Deutschland besucht Familienministerin Franziska",nicht jammern sondern machen auf einer reise durch deutschland besucht familienministerin franziska,Berliner Zeitung,berliner zeitung,01. September 2018,,2111,14174,89e164a606dac525e35bb85fb7e6c4b2ee9d0ce1,variant_002,regional_variant,drop,regional_variant,no,,no,,"Dropped in favor of representative file: _Nicht jammern, sondern machen_ Auf einer Reise durch Deutschland besucht Familienministerin Franzis(2).PDF (variant_002).",REPORT; S. 2; Ausg. 204,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Niemand darf mehr weggucken_ Leidenschaftlich_ Im Abgeordnetenhaus findet Michael Müller klare Wort.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Niemand darf mehr weggucken_ Leidenschaftlich_ Im Abgeordnetenhaus findet Michael Müller klare Wort.PDF,"""Niemand darf mehr weggucken"" Leidenschaftlich: Im Abgeordnetenhaus findet Michael Müller klare Worte",niemand darf mehr weggucken leidenschaftlich im abgeordnetenhaus findet michael müller klare worte,Der Tagesspiegel,der tagesspiegel,Freitag 14. September 2018,Sabine Beikler,801,5784,7cf1463f1a15e9ff4ea32127e5401f068cde7351,,unique,keep,,no,,no,,,BERLIN; S. 8; Ausg. 23590,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,"_Sie sollen wissen, dass wir sie beobachten_ Chemnitz -Debatte_ Rechtsradikalismus nahm auch in Cott.PDF","C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Sie sollen wissen, dass wir sie beobachten_ Chemnitz -Debatte_ Rechtsradikalismus nahm auch in Cott.PDF","""Sie sollen wissen, dass wir sie beobachten""; Chemnitz-Debatte: Rechtsradikalismus nahm auch in Cottbus,",sie sollen wissen dass wir sie beobachten chemnitzdebatte rechtsradikalismus nahm auch in cottbus,Die Welt,die welt,Mittwoch 12. September 2018,,1542,10985,3fe1ade10d0f0b51f31c1dbdac9bf3c1579e552a,,unique,keep,,no,,no,,,POLITIK; Politik; S. 5; Ausg. 213,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Wenn sich die Neonazis durchsetzen_ Verfassungsschutz in Thüringen prüft AfD.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Wenn sich die Neonazis durchsetzen_ Verfassungsschutz in Thüringen prüft AfD.PDF,"""Wenn sich die Neonazis durchsetzen"" Verfassungsschutz in Thüringen prüft AfD",wenn sich die neonazis durchsetzen verfassungsschutz in thüringen prüft afd,Der Tagesspiegel,der tagesspiegel,Freitag 7. September 2018,,312,2465,0198ed903aa1bab7621be08b611ee3abce5a5282,,unique,keep,,no,,no,,,POLITIK; S. 5; Ausg. 23583,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Wir brauchen einen Ruck in Deutschland_ Sachsens Ministerpräsident kündigt nach Gewalt in Chemnitz.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Wir brauchen einen Ruck in Deutschland_ Sachsens Ministerpräsident kündigt nach Gewalt in Chemnitz.PDF,"""Wir brauchen einen Ruck in Deutschland"" Sachsens Ministerpräsident kündigt nach Gewalt in Chemnitz",wir brauchen einen ruck in deutschland sachsens ministerpräsident kündigt nach gewalt in chemnitz,Die Welt,die welt,Mittwoch 29. August 2018,,518,3928,60586240ed20f23ca1b6f644513c578fb7da0028,,unique,keep,,no,,no,,,TITEL; TITEL; S. 1; Ausg. 201,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Wir müssen immer wieder rote Linien ziehen_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Wir müssen immer wieder rote Linien ziehen_.PDF,"""Wir müssen immer wieder rote Linien ziehen""",wir müssen immer wieder rote linien ziehen,Frankfurter Rundschau,frankfurter rundschau,Donnerstag 30. August 2018,,855,5932,c1b34fa71dd3e1ef546c275fcf9ece199547502a,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Zur Not bindet euch den rechten Arm fest_.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Zur Not bindet euch den rechten Arm fest_.PDF,"""Zur Not bindet euch den rechten Arm fest""",zur not bindet euch den rechten arm fest,Frankfurter Rundschau,frankfurter rundschau,Montag 3. September 2018,,1396,9493,f6219f05a4a299d1821fbfb8e2cded15b1b1a61e,,unique,keep,,no,,no,,,POLITIK; S. 4,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,_Zusammenwirken von AfD und Neonazis beobachten_ Bundestagsvize Oppermann (SPD) sieht nach Ausschrei.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\_Zusammenwirken von AfD und Neonazis beobachten_ Bundestagsvize Oppermann (SPD) sieht nach Ausschrei.PDF,"""Zusammenwirken von AfD und Neonazis beobachten"" Bundestagsvize Oppermann (SPD) sieht nach",zusammenwirken von afd und neonazis beobachten bundestagsvize oppermann spd sieht nach,Die Welt,die welt,Montag 3. September 2018,,421,3120,7826b6513a590d4e0437348f85082e831b0497e3,,unique,keep,,no,,no,,,TITEL; TITEL; S. 1; Ausg. 205,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,Acht Menschen melden Attacken.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\Acht Menschen melden Attacken.PDF,Acht Menschen melden Attacken,acht menschen melden attacken,Frankfurter Rundschau,frankfurter rundschau,Samstag 8. September 2018,,795,5676,da5ced5d6496c6593c46a1ddf623af7650d0db5d,,unique,keep,,no,,no,,,POLITIK; S. 3,no,
Chemnitz,Chemnitz,Chemnitz(337).ZIP,AfD als _Prüffall_ Der Verfassungsschutz von Thüringen nimmt den Landesverband der Partei ins Visier.PDF,C:\PythonProjects\AfD-project\Corpora\Chemnitz\raw_unarchive\AfD als _Prüffall_ Der Verfassungsschutz von Thüringen nimmt den Landesverband der Partei ins Visier.PDF,"AfD als ""Prüffall"" Der Verfassungsschutz von Thüringen nimmt den Landesverband der Partei ins Visier. Ein",afd als prüffall der verfassungsschutz von thüringen nimmt den landesverband der partei ins visier ein,Die Welt,die welt,Freitag 7. September 2018,,1132,8628,545b9ca8c80de5e5d8c3bec3cd8230cfb35b7557,,unique,keep,,no,,no,,,POLITIK; Politik; S. 4; Ausg. 209,no,
