group_id,group_type,item_count,files,titles,publications,dates
exact_011,duplicate_exact,2,Geheimhaltung von Abschiebeflügen „so gut wie unmöglich“ Akteure veröffentlichen die Termine von Abs(2).PDF | Geheimhaltung von Abschiebeflügen „so gut wie unmöglich“ Akteure veröffentlichen die Termine von Abs.PDF,Geheimhaltung von Abschiebeflügen „so gut wie unmöglich“ Akteure veröffentlichen die Termine von | Geheimhaltung von Abschiebeflügen „so gut wie unmöglich“ Akteure veröffentlichen die Termine von,Rheinische Post | Rheinische Post,Donnerstag 4. Dezember 2025 | Donnerstag 4. Dezember 2025
exact_012,duplicate_exact,2,Hoffen auf Karlsruhe(2).PDF | Hoffen auf Karlsruhe.PDF,Hoffen auf Karlsruhe | Hoffen auf Karlsruhe,Frankfurter Rundschau | Frankfurter Rundschau,Donnerstag 4. Dezember 2025 | Donnerstag 4. Dezember 2025
exact_013,duplicate_exact,2,Kritik an geplanter Arbeitspflicht(2).PDF | Kritik an geplanter Arbeitspflicht.PDF,Kritik an geplanter Arbeitspflicht | Kritik an geplanter Arbeitspflicht,Frankfurter Rundschau | Frankfurter Rundschau,Mittwoch 17. Dezember 2025 | Mittwoch 17. Dezember 2025
exact_014,duplicate_exact,2,NACHRICHTEN(2).PDF | NACHRICHTEN(3).PDF,NACHRICHTEN | NACHRICHTEN,Frankfurter Rundschau | Frankfurter Rundschau,Mittwoch 24. Dezember 2025 | Mittwoch 24. Dezember 2025
exact_015,duplicate_exact,2,NGO erklagt Resettlement(2).PDF | NGO erklagt Resettlement.PDF,NGO erklagt Resettlement | NGO erklagt Resettlement,Frankfurter Rundschau | Frankfurter Rundschau,Donnerstag 18. Dezember 2025 | Donnerstag 18. Dezember 2025
exact_016,duplicate_exact,2,No Headline In Original(2).PDF | No Headline In Original.PDF,No Headline In Original | No Headline In Original,Rheinische Post | Rheinische Post,Montag 15. Dezember 2025 | Montag 15. Dezember 2025
exact_017,duplicate_exact,2,Schwieriger Start in Deutschland(2).PDF | Schwieriger Start in Deutschland.PDF,Schwieriger Start in Deutschland | Schwieriger Start in Deutschland,Frankfurter Rundschau | Frankfurter Rundschau,Dienstag 9. Dezember 2025 | Dienstag 9. Dezember 2025
exact_018,duplicate_exact,2,Straßburg für ausgelagerte Asylverfahren(2).PDF | Straßburg für ausgelagerte Asylverfahren.PDF,Straßburg für ausgelagerte Asylverfahren | Straßburg für ausgelagerte Asylverfahren,Frankfurter Rundschau | Frankfurter Rundschau,Donnerstag 18. Dezember 2025 | Donnerstag 18. Dezember 2025
exact_019,duplicate_exact,2,Trump 2.0(2).PDF | Trump 2.0.PDF,Trump 2.0 | Trump 2.0,Rheinische Post | Rheinische Post,Dienstag 30. Dezember 2025 | Dienstag 30. Dezember 2025
near_001,duplicate_near,2,Feuer in der Flüchtlingsunterkunft an der Seibelstraße in Mettmann.PDF | Feuer in der Flüchtlingsunterkunft Seibelstraße Teilweise standen sie in Badeschlappen auf der Straß.PDF,Feuer in der Flüchtlingsunterkunft an der Seibelstraße in Mettmann | Feuer in der Flüchtlingsunterkunft Seibelstraße Teilweise standen sie in Badeschlappen auf der Straße und,Rheinische Post | Rheinische Post,Donnerstag 11. Dezember 2025 | Donnerstag 11. Dezember 2025
near_002,duplicate_near,2,Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an(2).PDF | Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an.PDF,Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an | Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an,Nordwest-Zeitung | Nordwest-Zeitung,29. Dezember 2025 | 29. Dezember 2025
variant_001,regional_variant,2,Feuer in der Flüchtlingsunterkunft an der Seibelstraße in Mettmann.PDF | Feuer in der Flüchtlingsunterkunft Seibelstraße Teilweise standen sie in Badeschlappen auf der Straß.PDF,Feuer in der Flüchtlingsunterkunft an der Seibelstraße in Mettmann | Feuer in der Flüchtlingsunterkunft Seibelstraße Teilweise standen sie in Badeschlappen auf der Straße und,Rheinische Post | Rheinische Post,Donnerstag 11. Dezember 2025 | Donnerstag 11. Dezember 2025
variant_002,regional_variant,2,Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an(2).PDF | Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an.PDF,Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an | Fünf Mobilheime als Reserve Flüchtlinge Wardenburg schafft zusätzliche Unterkünfte an,Nordwest-Zeitung | Nordwest-Zeitung,29. Dezember 2025 | 29. Dezember 2025
