group_id,group_type,item_count,files,titles,publications,dates
exact_001,duplicate_exact,2,Flüchtlingsunterkunft in Hellerhof bleibt bis 2025 An der Duderstädter Straße gibt es Raum für 150 G(2).PDF | Flüchtlingsunterkunft in Hellerhof bleibt bis 2025 An der Duderstädter Straße gibt es Raum für 150 G.PDF,Flüchtlingsunterkunft in Hellerhof bleibt bis 2025 An der Duderstädter Straße gibt es Raum für 150 Geflüchtete. | Flüchtlingsunterkunft in Hellerhof bleibt bis 2025 An der Duderstädter Straße gibt es Raum für 150 Geflüchtete.,Rheinische Post | Rheinische Post,Donnerstag 16. Dezember 2021 | Donnerstag 16. Dezember 2021
exact_002,duplicate_exact,2,Medizinische Hilfe für Geflüchtete(2).PDF | Medizinische Hilfe für Geflüchtete.PDF,Medizinische Hilfe für Geflüchtete | Medizinische Hilfe für Geflüchtete,Rheinische Post | Rheinische Post,Mittwoch 29. Dezember 2021 | Mittwoch 29. Dezember 2021
exact_003,duplicate_exact,2,"Umsetzen, umsetzen, umsetzen! Gastbeitrag Warum und wie Deutschland schnellstens digitalen Umbau bra(2).PDF | Umsetzen, umsetzen, umsetzen! Gastbeitrag Warum und wie Deutschland schnellstens digitalen Umbau bra.PDF","Umsetzen, umsetzen, umsetzen!; Gastbeitrag Warum und wie Deutschland schnellstens digitalen Umbau | Umsetzen, umsetzen, umsetzen! Gastbeitrag Warum und wie Deutschland schnellstens digitalen Umbau",Nordwest-Zeitung | Nordwest-Zeitung,03. Dezember 2021 | 03. Dezember 2021
near_001,duplicate_near,2,Das Migrationsdilemma Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verscha(2).PDF | Das Migrationsdilemma Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verscha.PDF,Das Migrationsdilemma; Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verschaffen. | Das Migrationsdilemma Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verschaffen.,Rheinische Post | Rheinische Post,Mittwoch 1. Dezember 2021 | Mittwoch 1. Dezember 2021
near_002,duplicate_near,2,"Happy End für Rolanda Lamnica Als die junge Albanerin abgeschoben werden sollte, setzten sich viele(2).PDF | Happy End für Rolanda Lamnica Als die junge Albanerin abgeschoben werden sollte, setzten sich viele.PDF","Happy End für Rolanda Lamnica; Als die junge Albanerin abgeschoben werden sollte, setzten sich viele | Happy End für Rolanda Lamnica Als die junge Albanerin abgeschoben werden sollte, setzten sich viele",Rheinische Post | Rheinische Post,Montag 27. Dezember 2021 | Montag 27. Dezember 2021
variant_001,regional_variant,2,Das Migrationsdilemma Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verscha(2).PDF | Das Migrationsdilemma Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verscha.PDF,Das Migrationsdilemma; Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verschaffen. | Das Migrationsdilemma Analyse Die Ampelkoalition will Zuwanderern bessere Bleibeperspektiven verschaffen.,Rheinische Post | Rheinische Post,Mittwoch 1. Dezember 2021 | Mittwoch 1. Dezember 2021
variant_002,regional_variant,2,"Happy End für Rolanda Lamnica Als die junge Albanerin abgeschoben werden sollte, setzten sich viele(2).PDF | Happy End für Rolanda Lamnica Als die junge Albanerin abgeschoben werden sollte, setzten sich viele.PDF","Happy End für Rolanda Lamnica; Als die junge Albanerin abgeschoben werden sollte, setzten sich viele | Happy End für Rolanda Lamnica Als die junge Albanerin abgeschoben werden sollte, setzten sich viele",Rheinische Post | Rheinische Post,Montag 27. Dezember 2021 | Montag 27. Dezember 2021
